3067,3074,1249,ERRAUTHOR,"Санитарная памятка пионеру, едущему на слет. Предисл. Н. Семашко. М., Госмедиздат, 1929. Сто. 14, т. 7 000. ц. 3 к. 1249-а.—Съедобные грибы. М—Л., Учпедгиз, 1931. (Раб - . школьная б-ка. Серия по естествознанию.) Стр. 88, т. 10 000, ц. 45 к. 12о0. — Сон перед зарею. Пьеса-юмореска в 1 д. с восьмушкой и прологом. Под ред. Н. А. Кост. М., ЦК О-ва Красн. креста РСФСР, 1928. Стр. 31, т. 10 000, ц. 17 к."
3075,3074,1250,NOAUTHOR,MISSING
3075,3076,1251,ERRAUTHOR,"Труд и отдых пионера зимой. М., изд. ЦК О-ва Красн. креста РСФСР, 1928. Стр. 28; т. 5 000, ц. 12 к."
3077,3078,1252,NOAUTHOR,"БРУК М. Тринадцать наших. (Рассказ.) Рис. Н. Альтмана. М.—Л., Гиз, 1928* Стр. 77, т. 10 000, ц. 40 к."
3079,3080,1253,NOAUTHOR,"БРУСИЛОВСКИЙ М. Детские сказки. Рис. А. Яноза и др. П., Брусиловский, 1923. Стр. 34, т. 3 000."
3081,3082,1254,NOAUTHOR,"БРУШГЕЙН А. Я. Дон-Кихот. Комедия' в 3 д. (по Сервантесу.) М.—Л., Гиз, 1928 (Театр юных зрителей.) Стр. 72, т. 5 000, ц. 50 к."
3083,3084,1255,ERRAUTHOR,"Так быяо. (Пьеса в 3 д.) М.—Л. Гиз, 1930. (Театр юных зрителей.) Стр. 72, т. 3 000, ц. 70 к."
3085,3086,1256,NOAUTHOR,"БРУШГЕЙН А. Я. и ЗОН Б. Четыре миллиона авторов. (Игра в 4 разделах.) Рис. и пояснения М. Григорьева. М.—Л., О гиз— «Молодая гвардия», 1931. Стр. 61, т. 10 000, ц. 40 к."
3087,3090,1257,NOAUTHOR,"БРЮЛОВА-ШЭСКАЛЬСКАЯ Н. В. В поисках неведомой реки. Рис. Т. Лебедевой. М., «Крестьянская газета», 1930. (Б-ка «Дружные ребята».) Стр. 64, т. 30 000, ц. 12 к. 1257-а. БУГАЕВСКИЙ В. Карл Либкнехт. М.—Л., Гиз, Д930. (Раб. б-ка школьника 1 ст.) Стр. 64, т. 10 00 , ц. 2 / к."
3091,3092,1258,NOAUTHOR,"БУГАЙ1КИЙ Я. Пионер, будь здоров. М.—Л., «Молодая гвардия», 1926. (Как работать пионеру. Беседы вожатого.) Стр. 31, т. 50 000."
3093,3094,1259,NOAUTHOR,"БУДЗЯК Ю. Аист и лягушки. (Стихи.) Пер. с укр.-А. Павловой. Рис. Янцына. Киев, «Культура», 1929. Стр. 12, т. 50 000, ц. 20 к."
3095,3098,1260,NOAUTHOR,"БУДНАЯ* Л. В. Ребята в библиотечном походе. Ростов-Дон, «Северный Кавказ», 1930. Стр. 64, т. 5 000, ц. 15 к."
3099,3102,1261,NOAUTHOR,"БУДИ НОВ С. За уральскими самоцветами. Рис. Т. Покровской. М., «Молодая гвардия», 1931. (Б-ка путешествий по СССР.) Сто. 46, т. 25 000. ц. 18 к. 1261-а. БУД0ВНИЦ И. Ярославль. М.—Л., Учпедгиз, 1931. (Б-ка школьника, i орода СССР.) Стр. 88, т. 1 > ооо, ц. 45 к."
3103,3104,1262,NOAUTHOR,"БУДОГОСКАЯ Л. Повесть о рьгжей девочке. Рис. П. Соколова. М.—Л., Гиз, 1929. Стр. 168, т. 10 000, ц. 85 к."
3105,3108,1263,ERRAUTHOR,"Санитарки. (Повесть.) Рис. Э. Бу-догосского. М.—Л., О гиз—«Молодая гвардия», 1931. Стр. 136, т. 30 000, ц. 60 к."
3109,3110,1264,NOAUTHOR,"БУДЬ ГОТОВ! (Памятка пионера.) Красноярск, Изд. губкома РКСМ, 1925. Стр. 30, т. 10 000."
3111,3112,1265,NOAUTHOR,"БУДЬ ГОТОВ! (Памятка пионера.) Новониколаевск, Сибкрайиздат, 1925. Стр. 29, т. 8 000,. ц. 5 к."
3113,3114,1266,ERRAUTHOR,"То же. Изд. 2-е, Новониколаевск, Сибкрайиздат, 1925. Стр. 28, т.,10 000, ц. 5 к."
3115,3116,1267,ERRAUTHOR,"То же. Изд. 3-е, Новониколаевск, Сибкрайиздат, 1925. Стр. 29, т. 9 000,ц. 5 к."
3117,3118,1268,ERRAUTHOR,"То же. Изд. 4-е. Новониколаевск, Сибкрайиздат, 1925. Стр. 29, т. 9 000, ц. 5 к."
3119,3120,1269,NOAUTHOR,"БУДЬ ГОТОВ! Пионерский песенник. Харьков, «Юный ленинец», 1926. ^Деш. б-ка юного пионера.) Стр. 15, т. 50 000, ц. 4 к."
3121,3128,1270,NOAUTHOR,"БУДЬ ГОТОВ!     Сборник  рассказов, под ред. А. Ф. Насиыовича. М.—П., «Книга», 1923. (Б-ка «Молодой России».) Стр.  122, т. 5 000."
3129,3130,1271,ERRAUTHOR,"То же. Сборник 1-й. Рис. А. Ушина. Изд. 2-е, Л., «Книга», 1925. (Б-ка «Молодой России».) Стр. 147, т. 5 000, ц. 1 р. 20 к."
3131,3136,1272,ERRAUTHOR,"То лее. Сборник 2-й. Л., «Книга», 1925. (Б-ка «Молодой России».) Стр.  146, 'г. 5 000, ц. 1 р. 20 к."
3137,3142,1273,ERRAUTHOR,"То же. Сборник 3-й. М., «Книга», 1925. (Б-ка «Молодой России».)  Стр. 114, т. 5 000, ц. 90 к."
3143,3144,1274,ERRAUTHOR,"То же. Сборник 4-й. М.—Л., «Книга», 1926. (Б-ка «Молодой России».) Стр. 126, т. 5 200, ц. 1 р."
3145,3146,1275,NOAUTHOR,"БУЕВСКИЙ А. и ГРАЙВЕР И. На путях. Пьеса в 7 карт, из жизни трудовой школы. М., «Теа-кино-печать», 1930. Стр. 63, т. 6 000, ц. 45 к."
3147,3148,1276,NOAUTHOR,"БУНОВЕЦКАЯ Ф. Пять суток под землей. *(С польского.) М., Гиз, 1919. (Б-ка детского чтения, под ред. Н. Б. Тулупова.) Стр. 32, т. 50 000."
3149,3150,1277,NOAUTHOR,"БУКЕР 0. Приемыш волков. Пер с англ. М., «Светлячок», 1920. Стр. 120."
3151,3152,1278,NOAUTHOR,"БУЛАНОВ Д. Горе-путешественники. Рис. автора. П., «Начатки знаний», 1924. Стр. 5, т. 10 000."
3153,3154,1279,ERRAUTHOR,"Диковинные птицы. (Картинки.) Л.— М., «Радуга», 1926. Стр. 9, т. 3) 000, ц. 20 к."
3155,3156,1280,ERRAUTHOR,"Едут. (Книжка-картинка.) Л., Ра-дуга», 1926. Стр. 9, т. 30 000, ц. 20 к."
3157,3158,1281,NOAUTHOR,"БУЛАТОВ Н. П. Песочный мотор. М.—Л., «Молодая гвардия», 1930. (Деш. б-ка юных техников.) Стр. 8, т. 50 000, ц. 3 к."
3159,3162,1282,ERRAUTHOR,"Самодельный буер. М., «Молодая гвардия», 4930. (Деш. б-ка юных техников журн. «Знание—сила».) Стр. 6, т. 50 000, ц."" 3 к.                               ’"
3163,3164,1283,ERRAUTHOR,"Самодельный эпидиоскоп. М., «Молодая гвардия», 1930. (Деш. б-ка юных техников журн. «Знание—сила».) Стр. 5, т. 50 000, ц. 3 к."
3165,3166,1284,ERRAUTHOR,"Юный электротехник. М., «Молодая гвардия», 1929. (Карманная б-ка «Знание— сила».) Стр. 32, т. 30 000, ц. 6 к."
3167,3168,1285,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., «Молодая гвардия», 1930. (Карманная б-ка «Знание—сила».) Стр. 32, т. 60 000, ц. 6 к."
3169,3170,1286,NOAUTHOR,"БУЛАТОВ Н. П. и РОДИН А. Ф] Томас Альва Эдисон. (К 75-летию со дня рождения. 1847—1922.) М., 1922. Стр. 48, т. 6 000."
3171,3172,1287,NOAUTHOR,"БУЛГАКОВ Н. Труба. (Стихи.) Рис. 10. Мезерницкого. Л., «Радуга», 1928. Стр. 11, т. 30 000, ц. 23 к."
3173,3174,1288,NOAUTHOR,"БУЛЛЬ Я. Крошка Уля. Рассказ. Пер. с норвежек. Рис. В. Н. Денисова* М., Г. Ф. Мириманов, 1923. (Б-ка школьник!.) Стр. 15, т. 10 000, ц. 30 к."
3175,3178,1289,ERRAUTHOR,"То же. Изд. 2-е, JV1., Г. Ф. Мири доанов, 199С* Стм 15, т. 20""ооо ч. 18 к 1289-а. БУЛЫГИНА Б., ГОЛОХВАСТОВА А. Учимся читать по-немецки. Рис. А. Ром )да-нова. М., Крестьянская газета , 1930 (Б-ка «Дружные ребята».) Стр. 63, т. 30 000, ц. 15 к."
3179,3180,1290,NOAUTHOR,"БУЛЬВЕР 3. Л. Последний народный трибун. .Перераб. С. А. Иванчиной-Пи-саревой. М.— Л., «ЗИФ», 1925, Стр. 210, т. 10 000, ц. 60 к."
3181,3182,1291,NOAUTHOR,"БУНИМОВИЧ Д. 3. В помощь фото-кружку. М.—Л., «Молодая гвардия», 1930. (Б-кажурн.«Знание—сила».) Стр. 78, т. 30 100, ц. 20 к."
3183,3184,1292,ERRAUTHOR,"Как надо снимать. М., «Молодая гвардия», 1930. (Деш. б-ка юных техников.) Стр. 7, т. 15 000, ц. 4 к."
3185,3186,1293,ERRAUTHOR,"Радиотелефонная трубка. Л., «Научное кн-во», 1925. (Б-ка л^урн. «В мастерской природы». Б-ка радиолюбителя, под ред. Б. А. Смиренина.) Стр. 11, т. 15 000, ц. 15 к."
3187,3188,1294,ERRAUTHOR,"Самодельный фотоаппарат. М., «Молодая гвардия», 1930. (Деш. б-ка юных техников.) Стр. 8, т. 15 000, ц. 4 к."
3189,3190,1295,ERRAUTHOR,"Телеграф. Самодельный телеграфный аппарат системы Морзе. Л., «Научное кн-во», 1925. (Б-ка журн. «В мастерской природы». Для умелых рук. Под ред. С. Баранова.) Стр. 31, т. 5 200, ц. 35 к."
3191,3192,1296,ERRAUTHOR,"Юный фотограф и социалистическая стройка. М., «Молодая гвардия», 1930. (Карманная б-ка «Знание—сила».) Стр. 32, т. 60 000, ц. 6 к."
3193,3196,1297,NOAUTHOR,"БУРЕНКА. (Стихи.) Л., «Радуга», 1928. (Картинки-шутки.) Стр. 11, т. 50 000, ц. 12 к."
3197,3198,1298,NOAUTHOR,"БУРЕНУШКА. Сборник рассказов и стихотворений. Рис. А. Комарова. М., И. Д. Сытин, 1921. Стр. 16."
3199,3200,1299,NOAUTHOR,"БУРНОВ С. Последнее рождество. (Рассказ.) М.—Л., Гиз, 1931. Стр. 32, т. 50 000, ц. 12 к."
3201,3202,1300,NOAUTHOR,"БУРЧЕ Е. Ф. Приключения в воздухе. (Очерки и воспоминания летчиков.) М.—Л., Гиз, 1930. Стр. 196, т. 10 000, ц. 1 р."
3203,3204,1301,NOAUTHOR,"БУРШ7Ы Н М. Хедер. (Повесть.) Рис. Ф. Полищук. М., «Молодая гвардия», 1930. Стр. 96, т. 10 000, ц. 40 к."
3205,3206,1302,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Огиз— «Молодая гвардия», 1931. Стр. 85, т. 10 000, ц. 40 к."
3207,3208,1303,NOAUTHOR,"БУССЕНАР Л. Капитан Сорви-го-лова. Перераб. Г. Заречного. Рис. С. Гольд-ман. Одесса, «Светоч», 1927. («Золотая б-ка».) Стр. 239, т. 7 000, ц. 1 р. 50 к."
3209,3210,1304,ERRAUTHOR,"Тайна доктора Синтеза. (Роман.) М.—Л., «Молодая гвардия», 1928. (Б-ка романов-приключений.) Стр. 342, т. 6 000, ц. 1 р. 65 к."
3211,3214,1305,ERRAUTHOR,"Тайна золота. Пер. с фр. в обраб. С. Михайловой-Штерн. М.—Л., «ЗИФ», 1926. Стр. 20^, ^ 5 00^, ц. 95 к."
3215,3216,1306,NOAUTHOR,"БУТНЕВИЧ А. Среди гор. Рассказы из жизни Народов Закавказья. Рис. 11. Старо-носова. М.—л., Гиз, 1927. (Новая детская б-ка.) Стр. 88, т. 7 000, ц. 50 к."
3217,3218,1307,NOAUTHOR,"БУТОРОВА М. Веселая эстафета. М., Огиз—«Молодая гвардия», 1931. Стр. 12, т. 50 000, ц. 30 к."
3219,3222,1308,ERRAUTHOR,"Игры. (Книжка-картинка.) М., Гиз. 1930. Стр. 12, т. 20 000, ц. 22 к."
3223,3226,1309,NOAUTHOR,"БУТУРЛИН С. А. Как сделать лук и стрелять из него. М.—Л., «Молодая гвардия», 1930. (Б-ка пионера-активиста. Серия «Пионер, крепи оборону страны».) Стр. 64, т. 30.000, ц. 16 к."
3227,3228,1310,NOAUTHOR,"БУХШТАБ Б. Я. Герой подполья. Историческая повесть. Гравюры на дереве С.  Мочалова. М.—Л., Гиз, 1927. Стр. 64, т. 7 000, ц. 60 к."
3229,3230,1311,ERRAUTHOR,"То же. М.—Л.; Гиз, 1928. Стр. 88, т. 10 000, ц. 50 к."
3231,3232,1312,ERRAUTHOR,"То же. Изд. 3-е, М.—Л., Гиз, 1930. Стр. 84, т. 10 000, ц. 40 к."
3233,3234,1313,ERRAUTHOR,"То же. Изд. 4-е, М.—Л., Огиз— «Молодая гвардия», 1931. Стр. 80, т. 15 000, ц. 50 к."
3235,3240,1314,ERRAUTHOR,"ЛеЕКИна школа. Рассказ. Рис. А.  Малушина. М., «Крестьянская газета», 1929. (Б-ка «Дружные ребята».) Стр. 16, т. 30 000, ц. 7 к."
3241,3242,1315,ERRAUTHOR,"То же. Изд. 2-е, М., «Крестьянская газета*, 1930. (Б-чка «Дружные ребята».) Стр. 16, т. 60 000, ц. 5 к."
3243,3244,1316,ERRAUTHOR,"На страже. (Историческая повесть.) Рис. А. Краьцова. М.—Л., «Молодая гвардия», 1931. Стр. 93, т. 10 000, ц. 60 к."
3245,3248,1317,NOAUTHOR,"БУШ В. Веселое купанье. (Стихи.) Пер. С. Маршака. Рис. автора. Л., «Радуга», 1928. Стр. 11, т. 50 000, ц. 23 к."
3249,3250,1318,ERRAUTHOR,"То же. Л., «Радуга», 1930. Стр. 11, т. 30 000, ц. 20 к."
3251,3252,1319,ERRAUTHOR,"Веселые рассказы и рисунки. (Макс и Мориц. Два сорванца.) Пер. с нем. Г. Любарского. П., «Academia», 1923. Стр. 16."
3253,3256,1320,ERRAUTHOR,"Воронье гнездо. (Стихи.) Пер'. С. Маршака. Рис. автора. Л., «Радуга», 1928. Стр. И, т. 5 000, ц. 23 к. 132С-а.—То же. Л., «Радуга», 1930. Стр. 11, 30 000, ц. 20 к."
3257,3258,1321,ERRAUTHOR,"Крестьянин и мельник. Франц и осел. Лягушка и две утки. Рис. автора. М., «Ритм», 1122. Стр. 12, т. 5 000."
3259,3260,1322,ERRAUTHOR,"Макс и Мориц. Веселые рассказы. Рис. автора. Пер. с нем. Г. Любарского. П., «Academia», 1923. Стр.. 16."
3261,3262,1323,ERRAUTHOR,"Муха. (Стихи.) Пер. С. Маршака. Рис. автора. Л., «Радуга», 1928. Стр. 11, т. 50 000, ц. 23 к."
3263,3264,1324,ERRAUTHOR,"То же. Л., «Радуга», 1930. Стр. 11, т. 30 000, ц. 20 к."
3265,3266,1325,ERRAUTHOR,"Петушиный бой. Катанье с гор. Лакомка. Рис. автора. М., «Ритм», 1922. Стр. 13, т. 5 000."
3267,3268,1326,ERRAUTHOR,"Плиш и Плюм (две собачки.) Веселые рассказы и рисунки В. Буша. П., 1923. Стр. 15, т. 5 000."
3269,3270,1327,ERRAUTHOR,"Сказки. Пер. С. Маршака. Рис. автора. Л., А. Ф. Маркс, 1924. Стр. 24, т. 5 000, ц. 1 р. 20 к."
3271,3274,1328,ERRAUTHOR,"Субботняя ванна. Воронье гнездо. Лукавый Генрих. Рис. автора. М., «Ритм»,. 1922. Стр. 13, т. 5 000."
3275,3278,1329,NOAUTHOR,"БУШ В., ЕНИК К. и КАЗАКОВ Б. За деткора общественника-органйзатора. Саратов, Нижневолжское краевое отделение Огиза, 1931. Стр. 48. т. 10 000, ц. 15 к."
3279,3282,1330,NOAUTHOR,"БУШУЙКИНА Е. Как работать с октябрятами летом. М.—Л., «Молодая гвардия», 1926. (Как работать пионеру летом.) Стр. 27, т. 10 000, ц. 11 к."
3283,3288,1331,NOAUTHOR,"БЫВАЛОВ Е. С. (Зюйд-вест) А-Пэ. (Рассказ.) Рис. Е. Иванова. М.—Л., Гйз, 1927. (Деш. б-чка.) Стр. 29, т. 50 000, ц. 9 к. ' 1332.""—Двадцать четыре и один. М.—Л., Гиз, 1928. Стр. 221, т. 7 000, ц. 1 р. 25 к."
3289,3288,1332,NOAUTHOR,MISSING
3289,3290,1333,ERRAUTHOR,"Дети палубы. Рассказы. Рйс. В. Голицына. М.—Л., Гиз, 1926. (Новая детская б-ка.) Стр. 109, т. 7 000, ц. 40 к."
3291,3292,1334,ERRAUTHOR,"То же. Рис. В. Сварога. Изд. 2-е, М.—Л., Гиз, 1930. Стр. 96, т. 7 000, ц. 40 к."
3293,3294,1335,ERRAUTHOR,"Добытчики моря. (Рассказы.) Рис. Г. Нисского. М.—Л., Огиз—«Молодая гвардия», 1931. Стр. 112, т. 10 С00, ц. 40 к."
3295,3296,1336,ERRAUTHOR,"На «Потемкине». М., Гиз, 1927. (Б-ка молодежи.) Стр. 84, т. 7 000, ц. 50 к."
3297,3298,1337,ERRAUTHOR,"То же. Рис. В. Добрсклснзкого. Изд. 2-е, М.—Л., Гиз, 1930. Стр. 80, т. 7 000, ц. 40 к."
3299,3300,1338,ERRAUTHOR,"На травильщике. Рис. В. Голицына. М.—Л., Гиз, 1930. Стр. 21, т. 25 000, ц. 1Q к."
3301,3302,1339,ERRAUTHOR,"Пашка Шкерт. (Рассказ.) Рис. И. Француза. М.—Л., Гиз, 1928. (Деш. б-чка.) Стр. 29, т. 50 000. ц. 9 к."
3303,3304,1340,ERRAUTHOR,"Полундра. (Повесть.) Рис. И. Француза. М.—Л., Гиз, 1928. Стр. 237, т. 7 000, ц. 75 к."
3305,3306,1341,ERRAUTHOR,"Рэджи. (Рассказ.) Рис. И. Француза. М.—Л., Гиз, 1927. (Деш. б-чка.) Стр. 30, т. 50 000, ц. 9 к."
3307,3310,1342,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1930. Стр. 30, т. 50 000, ц. 12 к."
3311,3312,1343,ERRAUTHOR,"Чалык. (Рассказ.) Гравюры на линолеуме П. Староносова. Изд. 2-е, М.—Л., Гиз, 1928. Стр. 23, т'. 10 000, ц. 15 к."
3313,3316,1344,ERRAUTHOR,"Человек с палубы. М., «ЗИФ», 1927. Стр. 152, т. 5 000, ц. 90 к."
3317,3318,1345,ERRAUTHOR,"Черноморцы. (На «Потемкине».) Рис. В. Доброклонского. М.—Л., Гиз, 1930. Ctj5. 32, т. 35 030, ц. 10 к."
3319,3322,1346,NOAUTHOR,"БЫК Е. М. Деревня Захудаловка. (Рассказы для деревенских школ и пионеротрядов.) М., Мосздравотдел, 1927. Стр. 23, т. 7 000, ц. 15 к. 1317. БЫКОВ Е. Пионеры и прогульщики. М., Огиз—«Молодая гвардия», 1931. Стр. 16, т. кб 000, ц. 25 к."
3323,3322,1347,NOAUTHOR,MISSING
3323,3324,1348,NOAUTHOR,"БЫКОВ П. В. Мой питомник и друзья. (Из воспоминаний старого естественника.) Под ред. и с предисл. проф. Б. Е. Райкова. Л., «Красная газета», 1929. Стр. 162, т. J0 000, Ц. 1 р."
3325,3326,1349,NOAUTHOR,"БЫКОВА М. Находчивость. (Рассказ.) М., Гиз, 1928. (Деш. б-чка.) Стр. 14, т. 50 000,"
3327,3328,1350,NOAUTHOR,"БЫКОВСКИЕ Е. и М. Картонажная игрушка. Ред. и предисл. Н. Бартрам. М.—Л., Гиз, 1927. (Своими руками.) Стр. 114, т. 7 000, ц. 90 к."
3329,3330,1351,NOAUTHOR,"БЫЛИНЫ. Примеч. и объяснит, статьи В. А. Келтуяла. М.—Л., Гиз, 1929. (Деш. б-ка классиков. Школьная серия.) Стр. 200, т,. 10 000, Ц. 40 К.              '"
3331,3332,1352,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1929'. (Деш. б-ка классиков. Школьная серия, у Стр. 200, т. 30 000. ц. 40 к."
3333,3336,1353,ERRAUTHOR,"То же. Изд. 3-е, М.—Л., Гиз, 1930. (Деш. б-ка классиков. Школьная серия.) Стр. 200, т. 30 000, ц. 40 к."
3337,3338,1354,NOAUTHOR,"БЫСТРОЛЕТОВ Н. В. Джалейка. (Из жизни киргизских ребят.) Рис. К. Орлова. М., «Крестьянская газета», 1929. (Б-ка «Дружные ребята».) Стр. 27, т. 30 000, и. 10 к/"
3339,3340,1355,ERRAUTHOR,"То же. Изд. 2-е, М., «Крестьянская газета», 1930. (Б-ка «Дружные ребята>.) Стр'. 29, т. 30 000, ц. 8 к."
3341,3342,1356,ERRAUTHOR,"Яр. (Г ассказ.) М., «Крестьянская ia-зета», 1930. (Б-ка «Дружные ребята».) Стр. 16, т. 60 000, ц. 5 к."
3343,3344,1357,NOAUTHOR,"БЫХОВСКАЯ В., врач. Летний режим пионера. Л., «Прибой», 1926. («Знание ционеру».) Стр. 31, т. 8 000, ц. 20 к."
3345,3346,1358,NOAUTHOR,"БЭББИТ Э. К. Сказки далекой Индии. Пер. с англ. под. ред. Л. Б. Хавкиной. Рис. Э. Ионг. М., «Мир*, 1918. (Мир сказок.) Стр. 98."
3347,3348,1359,NOAUTHOR,"БЭЙЛЛЕЙ К.иБРАЙЭНТ С. В Америке. Рассказы. Обраб. и пер. с англ. М. Гер-шензона. Рис. В. Бехтеева. М., Гиз, 1928. (Новая тгетекая б-ка.) Сто. 32. т. 10 000, н. 15 к."
3349,3350,1360,NOAUTHOR,"БЮРГЕЛЬ БРУНО. На пути к звездам. Воспоминания о детстве и юности рабочего, ставшего астрономом. Пер. с нем. Н. Д. Шаховской. М., «Посредник», 1928. Стр. 61, т. 5 000', ц. 50 к."
3351,3352,1361,NOAUTHOR,"В АВАНГАРДЕ ВСЕЙ ДЕТВОРЫ. М., МБ ДКО МК ВЛКСМ, 1931. (Детск. коммунист. орг-ция юных пионеров им. Ленина. Моек. обл. бюро.) Стр. 72, т. 5 000."
3353,3354,1362,NOAUTHOR,"ВАВИН Ю. Исправление ошибок природы. Харьков, «Пролетарий», 1920. (Серия производственных рассказов для юного пионера.) Стр. 58, т. 5 000, ц. 30 к."
3355,3356,1363,ERRAUTHOR,"История советской калоши. Харьков, «Пролетарий», 1925. (Серия производственных рассказов для юного пионера.) Стр. 57, т. 5 000, ц. 25 к."
3357,3360,1364,NOAUTHOR,"ВАВКА. Рассказ для маленьких детей. М., И. Д. Сытин, 1918. Стр. 20, т. 10 000. 1364-а.—То же. М., И. Д. Сытин, 1923. Стр. 20, т. 12 000."
3361,3364,1365,NOAUTHOR,"ВАЗА С. Воздушные корабли. (Стихи.) Рис. Д. Б-ова. Л., «Красная звезда», 1925. Стр. 8, т. 5 200, ц. 50 к."
3365,3368,1366,ERRAUTHOR,"Вот штука—радионаука. (Стихи.) Рис. Д. Буланова. Л., «Красная звезда», 1925. Стр. 11, т. 5 200, ц. 50 к."
3369,3372,1367,ERRAUTHOR,"Китайский теремок. (Сказка в стихах.) Рис. Б. Ковича. Л., «Красная звезда», 1925. Стр. 11, т. 5 200, ц. 50 к:"
3373,3374,1368,ERRAUTHOR,"Поезда. (Рассказы в стихах.) Рис. Д. Буланова. Л., «Радуга», 1925. Стр. 9, т. 8 000, ц. 65 к."
3375,3376,1369,ERRAUTHOR,"Федот в самолете. (Стихи.) Рис. Д. Буланова. Л., «Красная звезда», 1925. Стр. 9, т. 5 С00, ц. 50 к."
3377,3380,1370,NOAUTHOR,"ВАЙСБЕЙН М. А. и М. К. Юные авиаторы. Рассказ для детей старшего возраста. Под ред. Н. А. Рынина. Изд. 2-е, Гиз, 1923. Стр. 172, т. 5 000, ц. 35 к."
3381,3382,1371,NOAUTHOR,"ВАЙСЕНБЕРГ Л. М. Джемс Уатт— изобретатель паровой машины. (Механик из Гринока.) Л., Гиз, 1930. Стр. 182, т. 7 000, ц. 1 р. 10 к."
3383,3384,1372,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Огиз— «Молодая гвардия», 1931. Стр. 128, т. It) 000, ц. 75 к."
3385,3386,1373,ERRAUTHOR,"Победитель морей Роберт Фуль-тон. (Повесть.) Рис. П. Алякринского. М.—Л., Гиз* 1929. Стр. 168, т. 7 000, ц. 1 р."
3387,3388,1374,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1930. Стр. 126, т. 10 000, ц. 85 к."
3389,3390,1375,ERRAUTHOR,"Повесть о нефти. М., Огиз—^Молодая гвардия», 1931. Стр. 144, т. 10 ООО/ц.Т р"
3391,3392,1376,ERRAUTHOR,"Приключения Джека Лондона. Рис. II. Лапшина. М.—Л., Гиз, 1925. Стр. 71, т. 5 000, ц. 70 к."
3393,3396,1377,ERRAUTHOR,"То же. Изд. 2-е,   М.—Л.,Тпз, 1927. Стр. 104, т. 7 000, ц. 60 к."
3397,3400,1378,ERRAUTHOR,"Тоже. Изд. 3-е, М.—Л., Гиз, 1928. Стр. 104, т. 7 000, н. 60 к."
3401,3404,1379,ERRAUTHOR,"Тоже. Изд. 4-е, М.—Л., Гиз, 1929. Стр. 104, т. 10 000, ц. 75 к."
3405,3406,1380,NOAUTHOR,"В АНАР 0. Откуда гусята Рис. Л. Гамбургера. Киев, «Культура», 1930. Стр. 12, т. 60 000, и. 16 к."
3407,3408,1381,NOAUTHOR,"ВАЛЕНБЕРГ А. Горный дух и мальчик. Сказка в 1 д. Пер. с шведск. Изд. 2-е, П., 1919. (Детский и школьный театр издаваемый под ред. Н. Новича.) Стр. 15, т. 5'000."
3409,3410,1382,ERRAUTHOR,"Новая шапочка Андерса. Пьеса-сказка в 3-х д. Пер. с шведск. Изд. 2-е, П.-, 1919. (Детский и школьный театр, издаваемый под. ред. Н. Новича.) Стр. 15, т. 5 000."
3411,3414,1383,NOAUTHOR,"ВАЛЕНТИН 3. За чудесным зерном. Повесть. Рис. Б. Бехтеева. М.—Л., Гиз, 1930. Стр. 258, т. 10 000, ц. 1 р. 10 к."
3415,3416,1384,ERRAUTHOR,"Негритенок 1 уа. Сказка из цикла приключений пионеров. М.—Л., «Молодая гвардия», 1925. Стр. 22, т. 10 000, ц. 18 к."
3417,3418,1385,ERRAUTHOR,"Приключения пионера Нети. М., «Молодая гвардия», 1921. Стр. 8, т. 20 000, ц. 12 к."
3419,3420,1386,ERRAUTHOR,"Чайник на огне. (Стихи.) Рис. Маль-кова. М., «Рабочая газета», 1928. (Б-ка «Мурзилки».) Стр. 10, т. 15 000, ц. 12 к."
3421,3424,1387,NOAUTHOR,"ВАЛЕРЬЯНОВА Е. А. В поход за рабочий огород. М., Огиз—«Молодая гвардия», 1931. (Б-чка юного,колхозника. «Вторая большевистская весна».) Стр. 46, т. 50 000, ц. 12 к."
3425,3426,1388,ERRAUTHOR,"Как выращивали картофель на пришкольном участке. М.—Л., Гиз, 1929. (Школьники в борьбе за урожай.) Стр. 29, т. 20 000, ц. 10 к."
3427,3428,1389,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1930. (Школьники в борьбе за урожай.) Стр. 24, т. 20 000, ц. 10 к."
3429,3430,1390,ERRAUTHOR,"Как пионеры работали на огородных грядках. М.—Л., Гиз, 1930. (Школьники в борьбе за урожай.) Стр. 32, т. 10 000, ц. i0 к."
3431,3432,1391,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1930. (Школьники в борьбе за урожай.) Стр. 56: т. 20 000, ц. 10 к."
3433,3434,1392,ERRAUTHOR,"То же. Изд. 3-е, М., Огиз—Учпедгиз, 1931. (Школьники в борьбе за урожай.) Стр. 30, т. 20 000, ц. 10 к."
3435,3436,1393,ERRAUTHOR,"Пионеры на работах по сельскому хозяйству. М.—Л., «Молодая гвардия», b 27: (Пионеры и сельское хозяйство. Семена и посевы.) Стр. 32, т. 10 000, ц. 15 к."
