author, title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Луч, Г.","И мы солдаты",Повести,1972,40000,0,1,1,0,Чебоксары,м
"Любимов, Л.;Ордынская,Т.","Это началось очень давно",,1972,100000,1,1,0,0,Москва,м;ж
"Ляленков, В.","Повести и рассказы","Повести и рассказы",1972,65000,,,,1,Ленинград,м
"Магомедов, М.","В теснинах гор",Повести,1973,200000,0,1,1,0,Москва,м
"Макаренко, А.","Флаги на башнях",Повесть,1972,80000,,,,1,,м
"Макарова, Н.","В зоне поражения",Повесть,1973,30000,0,1,1,0,Новосибирск,ж
"Максимов, А.","Как я жил в тайге","Маленькие повести",1972,100000,1,0,0,0,Москва,м
"Максимов, В.","Таинственный рыболов",Рассказы,1972,150000,1,0,0,0,Москва,м
"Малиновская-Бонар, В.","Дизи-Люн-каменная кефаль",Рассказ,1973,125000,,,,1,Алма-Ата,ж
"Малкина, И.","Приключения чудо-трубки",Повесть,1972,65000,0,1,0,0,Ленинград,ж
"Малькевич, Е.","Далекие зарницы",Повесть,1972,65000,,,,0,Москва,ж
"Мальсагов, А.","Лорс рисует афишу",Повесть,1972,75000,0,0,1,0,Москва,м
"Мальцев, С.","Забытая пещера",Повести,1973,75000,1,0,0,0,Свердловск,м
"Маневич, А.","Красная улица",Повесть,1973,100000,1,0,0,0,Москва,м
"Мар, Е.","Маленькие солдаты",Рассказы,1973,150000,1,0,0,0,Москва,м
"Мар, Е.","Флаги на башнях",Рассказы,1972,100000,1,0,0,0,Москва,м
"Маркин, П.","Багряный клен",Повесть,1973,40000,1,0,0,0,Чебоксары,м
"Марков, Г.","Дед Фишка",Рассказ,1973,600000,1,0,0,0,Москва,м
"Марчик, Г.","Макизар из брянских лесов",Повесть,1973,50000,0,1,0,0,Москва,м
"Марысаев, Е.","Белая дорога",Повесть,1972,100000,0,0,1,0,Москва,м
"Матвеева, Л.",Казаки-разбойники,Повесть,1973,100000,1,0,0,0,Москва,ж
"Матюшкина, О.",Малярка,Повесть,1972,150000,1,0,0,0,Ленинград,ж
"Машков, В.","Я сам!",Повесть,1972,100000,1,0,0,0,Минск,м
"Маяков, Ю.","""Спутник"" на орбите",Повесть,1972,50000,,,,0,Иркутск,м
"Медведев, В.",Тире-тире-точка,"Повесть и рассказы",1973,600000,1,0,0,0,Москва,м
"Медведев, Н.","Дядя Гриша-комиссар",,1973,300000,1,0,0,0,Москва,м
"Меджид, Г.","Друзья Мамеда",Повесть,1973,75000,0,1,0,0,Москва,м
"Мелентьев, В.","Разведка уходит в сумерки",Повесть,1973,65000,,,,1,Москва,м
"Мелентьева, Е.",Джотто-флорентинец,Повесть,1973,75000,0,1,1,0,Ленинград,ж
"Мельников, И.","Бабушкины кактусы",Рассказы,1973,300000,1,0,0,0,Москва,м
"Меньшиков, М.","Школьные дни короткие",,1972,11000,1,0,0,1,Фрунзе,м
"Минин, И.","Сто верст до города",,1973,100000,0,1,1,1,Москва,м
"Минчковский, А.","Как папа",Рассказы,1972,150000,1,0,0,0,Ленинград,м
"Михайлов, А.",Лягушки,Рассказы,1972,150000,1,0,0,0,Москва,м
"Михайлов, В.","По замкнутому кругу",Повести,1972,75000,0,1,1,0,Москва,м
"Михасенко, Г.","Неугомонные бездельники",Повесть,1972,200000,0,1,0,0,Иркутск,м
"Молчанова, Л.","Детство Лены",Повести,1973,50000,,,,1,Тула,ж
"Морозов, Е.","Вечный огонь кленов",Повесть,1973,100000,0,1,1,0,Куйбышев,м
"Морозов, И.",Новоселы,Рассказ,1972,150000,1,0,0,0,Ижевск,м
"Морозов, Н.","Тихая зона",Повесть,1972,100000,0,1,1,0,Ленинград,м
"Морозова, В.","Мост вздохов",Повесть,1972,75000,0,1,1,0,Москва,ж
"Москвин, Н.","След человека",Повесть,1973,100000,0,1,1,0,Москва,м
"Мошковский, А.","Дельфиний мыс",Повесть,1972,75000,0,1,0,0,Москва,м
"Муравьев, В.","Первые песни",Повесть,1972,28000,,,,1,Сыктывкар,м
"Мураталиев, М.","Ближе к полудню",Рассказы,1973,75000,0,1,1,0,Москва,м
"Муратов, В.","Мы убегали на фронт",Повесть,1972,100000,,,,1,Москва,м
"Мусатов, А.",Диковинки,"Повести и рассказы",1972,100000,1,0,0,0,Москва,м
"Мусатов, А.",Лосенок,Рассказ,1973,150000,1,0,0,0,Москва,м
"Мустафин, Я.","Суровое детство",Повесть,1973,160000,,,,1,Казань,м
"Мянд, Х.","С собачкой в кармане",Рассказ,1973,300000,1,0,0,0,Москва,м
"Наволочкин, Н.","Жди ракету",Повести,1973,50000,0,0,1,0,Хабаровск,м
"Наволочкин, Н.","Каникулы кота Егора",Повесть,1972,200000,1,0,0,0,Хабаровск,м
"Надеждина, Н.","Партизанка Лара",Повесть,1973,150000,1,0,0,0,Москва,ж
"Надеждина, Н.","Приключение Каштанова-младшего",Рассказы,1972,600000,1,0,0,0,Москва,ж
"Назир, Х.","Неугасимые молнии",Рассказы,1973,200000,0,1,0,0,Москва,м
"Найдич, М.","Высшая мера",Повести,1972,50000,,,,1,Свердловск,м
"Некрасов, А.","Как мы с Гошкой мосты строили",Рассказ,1973,150000,1,0,0,0,Москва,м
"Некрасов, А.","Операция ""Туман""",,1972,150000,1,0,0,1,Москва,м
"Некрасов, А.","Приключения капитана Врунгеля",Повесть,1972,200000,1,0,0,0,Красноярск,м
"Немчинов, Г.","Вольная стая","Рассказы и повесть",1972,15000,0,1,0,0,Кишинев,м
"Никитич, Н.","Домик в тайге",Повесть,1973,150000,1,0,0,0,Ленинград,ж
"Николаев, Н.","На Маныче",Рассказы,1973,100000,0,1,0,0,Москва,м
"Никольский, Б.","Веселые солдатские истории","рассказы и повесть",1973,100000,1,0,0,0,Ленинград,м
"Никольский, Б.","Солдатская школа",Рассказы,1973,150000,1,0,0,0,Ленинград,м
"Никольский, Б.","Третья дорога",Повести,1972,50000,0,1,1,0,Ленинград,м
"Никольский, Б.","Что умеют танкисты",,1972,300000,1,0,0,1,Ленинград,м
"Никонов, В.","Приключения сохатенка",Повесть,1973,15000,,,,1,Иркутск,м
"Никонов, Н.",Подснежники,"Повести и рассказы",1973,75000,0,1,1,0,Москва,м
"Новогрудский, Г.","Дик с 12-й Нижней",Повести,1972,100000,1,0,0,0,Москва,м
"Носик, Б.","Кто они были, дороги?",Повесть,1973,75000,0,0,1,0,Москва,м
"Носов, Н.","Бабушка Дина",Рассказ,1972,1800000,1,0,0,0,Москва,м
"Носов, Н.","Веселая семейка","Повесть и рассказы",1973,100000,1,0,0,0,Москва,м
"Носов, Н.",Дружок,Рассказ,1972,900000,1,0,0,0,Москва,м
"Носов, Н.","Живая шляпа",Рассказ,1972,1200000,1,0,0,0,Москва,м
"Носов, Н.",Замазка,Рассказ,1973,1200000,1,0,0,0,Москва,м
"Носов, Н.","Мишкина каша",Рассказ,1972,500000,1,0,0,0,Москва,м
"Носов, Н.","Повесть о моем друге Игоре",Повесть,1973,100000,,,,1,Москва,м
"Носов, Н.","Ступеньки ",Рассказы,1972,150000,1,0,0,0,Москва,м
"Носов, Н.",Тук-тук-тук,Рассказ,1973,1800000,1,0,0,0,Москва,м
"Носов, Н.",Фантазеры,Рассказ,1973,500000,1,0,0,0,Москва,м
"Нригорьев, Н.","Двенадцать поленьев",Рассказы,1973,100000,1,0,0,0,Ленинград,м
"Огнев, В.","Зеленое,красное,зеленое…",Повесть,1972,75000,0,0,1,0,Москва,м
"Онегов, А.","Детский сад",Рассказы,1972,150000,1,0,0,0,Москва,м
"Онегов, А.","Лоси на скалах",Рассказы,1973,75000,0,1,0,0,Москва,м
"Оразбердыева, О.","Утро моей жизни",Повесть,1972,75000,0,1,0,0,Москва,ж
"Орлов, П.","Родная тропинка",Рассказы,1972,75000,0,1,0,0,Горький,м
"Осеева, В.","Волшебное слово",Рассказы,1972,1200000,1,0,0,0,Москва,ж
"Осеева, В.","Выходной день Вольки",Рассказ,1972,1800000,1,0,0,0,Москва,ж
"Осеева, В.","Динкка прощается с детством",Повесть,1973,150000,1,0,0,0,Москва,ж
"Осеева, В.","Три сына",Рассказы,1973,200000,1,0,0,0,Краснодар,ж
"Осеева, В.","Три товарища",Рассказы,1973,100000,1,0,0,0,Ижевск,ж
"Осинин, Н.",Палочка-выручалочка,Рассказы,1973,50000,1,0,0,0,Новосибирск,м
"Осипов, А.","Я люблю Кольку",Повесть,1972,100000,0,1,1,0,Москва,м
"Осипов, Н.","Наши помощники",,1973,150000,1,0,0,0,Москва,м
"Осипова, Н.","Медвежонок Васька",Рассказы,1973,150000,1,0,0,0,Москва,ж
"Островский, Н.","Как закалялась сталь",Роман,1973,150000,,,,1,Москва,м
"Офин, Э.","Теплый ключ","Повести и рассказы",1972,100000,,,,1,Ленинград,м
"Пальман, В.","Там,за рекой",Повесть,1972,100000,0,1,1,0,Москва,м
"Панова, В.","Как тур из неволи бегал",Рассказы,1973,150000,,,,1,"Ростов н/Д",ж
"Панова, В.","Наши дети",Рассказы,1973,75000,0,0,1,0,Ленинград,ж
"Пантелеев, И.",Лебеденок,"Повести и рассказы",1972,65000,0,1,0,0,Красноярск,м
"Парфенов, В.",Мишка-мореход,,1973,15000,1,0,0,1,Кишинев,м
"Паршин, А.",Илюшка-чекист,Рассказы,1973,15000,,,,1,Рига,м
"Паустовский, К.","Золотая роза",Повести,1972,100000,0,0,1,0,Москва,м
"Паустовский, К.","Летние дни","Рассказы ",1972,150000,,,,1,Москва,м
"Паустовский, К.","Разливы рек",Повести,1973,100000,0,0,1,0,Москва,м
"Паустовский, К.","Стальное колечко",Рассказ,1972,150000,1,0,0,0,Москва,м
"Пациенко, Г.","Колесо на березе",Рассказ,1973,150000,1,0,0,0,Москва,м
"Пашиев, Э.","Цветы из чужого сада",Повести,1972,100000,0,1,0,0,Москва,м
"Перовсая, О.","Ребята и зверята",Рассказы,1973,100000,1,0,0,0,Москва,ж
"Перфильева, А.","Далеко ли до Сайгатки?",Повесть,1972,100000,1,0,0,0,Москва,ж
"Петрицкий, В.","Свет в джунглях",Повесть,1972,50000,0,1,1,0,Ленинград,м
"Петров, Б.","Кружка березового сока",Повесть,1973,50000,0,1,1,0,Красноярск,м
"Петров, В.","Горкинские мальчишки",Повесть,1972,50000,0,1,1,0,Воронеж,м
"Петрушенко, А.","Коршун ключ потеряла",Рассказ,1973,300000,1,0,0,0,Ставрополь,м
"Петухов, А.","Сить-таинственная река",Повести,1973,100000,0,0,1,0,Москва,м
"Печерский, Н.","Белое перо",,1973,100000,1,0,0,0,Воронеж,м
"Печерский, Н.","Будь моим сыном",Повесть,1972,30000,0,1,0,0,Воронеж,м
"Печерский, Н.","Красный вагон",Повесть,1973,100000,0,1,1,0,Красноярск,м
"Печерский, Н.","Первая дорога",Рассказы,1973,150000,1,0,0,0,Москва,м
"Пиляр, Ю.","Талая земля",Повести,1973,100000,1,1,0,0,Москва,м
"Пирогов, В.",Чужак,Повесть,1972,100000,,,,1,Тула,м
"Платов, Л.","Когти тигра",Повести,1972,100000,0,1,1,0,Москва,м
"Платонов, А.","Июльская гроза",Рассказы,1972,150000,1,0,0,0,Ленинград,м
"Платонова, Н.","За рекой за быстрой",Повести,1973,4900,0,0,1,0,Фрунзе,ж
"Погодин, Р.","Включите северное сияние","Повесть и рассказы",1972,50000,0,1,1,0,Москва,м
"Погодин, Р.","Откуда идут тучи",Рассказы,1973,150000,1,0,0,0,Ленинград,м
"Полевой, Б.","Повесть о настоящем человеке",Повесть,1973,150000,0,1,0,0,Москва,м
"Полетаев, С.",Алики-малики,Рассказы,1973,100000,,,,1,Москва,м
"Полетаев, С.","Второе небо","Рассказы и повести",1972,75000,0,1,1,0,Москва,м
"Полуянов, И.",Василек-бегунок,Рассказы,1973,100000,1,0,0,0,Москва,м
"Полуянов, И.",Месяцеслов,,1973,50000,,,,1,Вологда,м
"Полякова, Н.","Бабушка и внуки",Рассказ,1973,300000,1,0,0,0,Ленинград,ж
"Попов, Б.","Красный бант",Повесть,1972,60000,,,,0,Барнаул,м
"Попов, О.","Обжалованию не подлежит",Повесть,1972,50000,0,0,1,0,Москва,м
"Попова, Е.","Галочка едет в Африку",Повесть,1973,100000,1,0,0,0,Минск,ж
"Прилежаева, М.","Удивительный год",Повесть,1973,140000,0,1,1,0,Киев,ж
"Прилежаева, М.","Юность Маши Строговой",Повесть,1972,100000,0,1,0,0,Москва,ж
"Принцев, Ю.","Скачу за радугой",Повесть,1972,50000,0,1,0,0,Ленинград,м
"Пришвин, М.","В краю дедушки Мазая",Рассказы,1973,300000,1,0,0,0,Москва,м
"Пришвин, М.","Лисичкин хлеб",Рассказы,1973,100000,1,0,0,0,Москва,м
"Пришвин, М.","Моим молодым друзьям","Рассказы и повести",1973,100000,0,1,1,0,Москва,м
"Пришвин, М.","Первая стойка",Рассказы,1972,300000,1,0,0,0,Москва,м
"Прокша, Л.",Мальчик-бульбинка,Повести,1973,100000,1,0,0,0,Москва,м
"Прохоров, П.","В тени старой колокольни",Повесть,1972,50000,,,,1,Тула,м
"Пузанов, И.","Костя и кот Яшка",Рассказ,1973,100000,1,0,0,0,Москва,м
"Путилина, В.","Дом с аистами",Повесть,1973,100000,1,0,0,0,Москва,ж
"Путилина, В.","Теплый хлеб",Рассказы,1973,100000,1,0,0,0,Москва,ж
"Раевский, Б.","Ждем с нетерпением",Рассказы,1972,150000,1,0,0,0,Москва,м
"Раевский, Б.","Зеленая скамеечка",,1973,300000,1,0,0,0,Ленинград,м
"Раевский, Б.","Поединок с самим собой",Повесть,1972,50000,0,1,1,0,Ленинград,м
"Разумневич, В.","Кострам гореть до рассвета",Повесть,1972,100000,,,,1,Москва,м
"Разумневич, В.","Приказ номер один",Рассказы,1973,100000,0,1,0,0,Москва,м
"Ракипов, Ш.","Прекрасны ли зори?..",Повесть,1973,50000,0,0,1,0,Москва,м
"Рауд, Э.","Огонь в затменном городе",Повесть,1972,45000,0,1,0,0,Таллин,м
"Ребров, Ю.","Встречи с соседями",Рассказы,1973,30000,0,1,0,0,Магадан,м
"Рекемчук, А.",Мальчики,Повесть,1973,100000,0,1,1,0,Москва,м
"Ремез, О.","Рассказы в косую линейку",Рассказы,1973,150000,1,0,0,0,Москва,м
"Родионов, А.;Качанов,Р.","Про разных ребят",,1972,300000,,,,1,Москва,м
"Родионов, Н.","У Кремлевской стены",Повесть,1973,100000,0,1,0,0,Москва,м
"Родичев, Н.","Степка вернулся",Рассказы,1973,100000,1,0,0,0,Москва,м
"Романова, Н.",Ливень,Повесть,1972,75000,0,0,1,0,Москва,ж
"Росин, В.;Суслов,В.",Курсанты,Повесть,1973,65000,0,0,1,0,Киев,м
"Румянцева, В.","Штаб на Двине",Рассказы,1972,100000,0,1,1,0,Ленинград,ж
"Рыбаков, А.","Неизвестный солдат",Повесть,1972,100000,0,1,1,0,Москва,м
"рыбакова, Р.","Вот какая девочка",Рассказ,1973,600000,,,,1,Москва,ж
"Рыбко, Н.","Барабан зовет",Повести,1973,75000,,,,1,Улан-Удэ,м
"Рыжаков, В.",Капка,Повесть,1972,75000,0,1,1,0,Москва,м
"Рябинин, Б.","Дружище Котька",Рассказ,1972,300000,1,0,0,0,Москва,м
"Ряховский, Б.","Золотая полоса",Повесть,1972,300000,1,0,0,0,Москва,м
"Саблин, В.;Фазин,З.","Чрезвычайный комиссар",Повесть,1973,100000,0,1,1,0,Новосибирск,м
"Савченко, Г.","Четыре мелочи",Рассказы,1973,300000,1,0,0,0,Москва,м
"Сагдеев, Р.","Первое путешествие",Рассказы,1972,150000,1,0,0,0,Уфа,м
"Самсонов, В.","Стой!Не стрелять!",Рассказы,1973,100000,1,0,0,0,Челябинск,м
"Самсонов, С.","Танк ""Пионер""",Повесть,1972,15000,,,,1,Челябинск,м
"Самсонов, С.","Над Камой гремит гроза",Повесть,1972,50000,0,1,0,0,Ижевск,м
"Сапаев, В.","Во поле береза","Повести и рассказы",1973,25000,0,1,1,0,Йошкар-Ола,м
"Саракаев, Х.","Первый подвиг","Рассказы и повесть",1972,15000,1,1,0,0,Грозный,м
"Сахарнов, С.","Остров водолазов",Повесть,1972,100000,0,1,0,0,Ленинград,м
"Сахарнов, С.","Подводные приключения",Повести,1972,100000,1,0,0,0,Москва,м
"Сбитнев, Ю.","Гошкины звезды",Рассказы,1973,300000,1,0,0,0,Москва,м
"Свиридов, Ал.","От стрелы до ракеты",Рассказы,1973,150000,1,0,0,0,Москва,м
"Серафимович, А.","Железный поток",Повесть,1972,150000,,,,1,Москва,м
"Сергеев, Л.","До свиданья,Аметьево!",Повесть,1972,100000,1,0,0,0,Москва,м
"Сергеев, Л.","Когда я был маленьким",,1972,100000,1,0,0,0,Москва,м
"Сергуненько, Б.","Лесные сторожа","Повесть и рассказы",1973,150000,0,1,1,0,Ленинград,м
"Серков, И.","Мы-хдопца живучие",Повесть,1973,100000,,,,1,Минск,м
"Сеф, Р.","Золотая шашка",Рассказы,1973,150000,1,0,0,0,Москва,м
"Сидиропуло, П.",Иринка,Повесть,1972,15000,1,0,0,0,Орджоникидзе,м
"Сидоров, В.","Озеро,которого не было",Рассказы,1972,30000,0,0,1,0,Барнаул,м
"Синельников, И.",Западня,Рассказы,1972,15000,,,,1,"Ростов н/Д",м
"Сиснев, В.",Мальчишки,Повесть,1973,100000,0,1,0,0,Москва,м
"Скороход, К.","Белый домик","Повесть и рассказы",1972,30000,1,1,0,0,Воронеж,ж
"Скороходов, М.","Три капитана",Рассказы,1973,55000,,,,1,Москва,м
"Сладков, Н.","Не долго думая, или Дела и заботы Жалейкина",,1972,300000,1,0,0,1,Ленинград,м
"Сладков, Н.","Разговоры на дне",,1972,300000,,,,1,Ленинград,м
"Смирнов, В.","Саша Чекалин",Повесть,1972,100000,,,,1,Москва,м
"Смирнов, В.","Как рыбы в футбол играли",Рассказы,1973,200000,1,0,0,0,Москва,м
"Смирнов, В.","Щучий завтрак",Рассказы,1973,150000,1,0,0,0,Москва,м
"Смирнов, С.В.","Сердце и дневник","Поэма о Т.Савичевой",1973,100000,0,1,0,1,Москва,м
"Смирнов, С.С.","Мы-из Бреста",Рассказы,1972,300000,0,1,1,0,Москва,м
"Смольников, И.","Острее клинка",Повесть,1973,75000,0,1,1,0,Ленинград,м
"Снегирев, Г.","Домик осьминога",Рассказы,1972,300000,1,0,0,0,Москва,м
"Снегирев, Г.","Обитаемый отров",Рассказы,1973,1800000,1,0,0,0,Москва,м
"Снегирев, Г.","Тунгус и Верный",Рассказ,1973,150000,1,0,0,0,Москва,м
"Соболев, А.","Грозная степь",Повесть,1972,100000,0,1,0,0,Москва,м
"Соболев, А.","Март,последняя лыжня",Рассказы,1973,75000,0,1,0,0,Москва,м
"Соколов, В.","Мишкины струны",Рассказы,1972,150000,1,0,0,0,Москва,м
"Соколовский, А.","Сокровище волчьего лога",Повесть,1972,100000,0,1,0,0,Москва,м
"Сорокин, З.","Поединок в снежной пустыне",Рассказ,1973,450000,1,0,0,0,Москва,м
"Сорокина, Л.","Дети Сталинграда",Дркум.повесть,1972,100000,,,,1,Волгоград,ж
"Соткин, Ю.","Как меня спасали",Рассказы,1972,100000,1,0,0,0,Москва,м
"Старостин, А.",Барбоска,Рассказ,1972,300000,1,0,0,0,Москва,м
"Старостин, А.","парни из легенды",Рассказы,1973,50000,,,,1,Челябинск,м
"Старошкловская, Р.","Из жизни Раисы",Повесть,1972,100000,1,0,0,0,Москва,ж
"Старченко, В.","Аисты над Беседью","Повесть и рассказы",1972,15000,0,1,0,0,Минск,м
"Суреев, П.","На берегах Серебрянки",Повесть,1972,100000,,,,1,Ярославль,м
"Сурова, Е.",Бобруська,Рассказ,1973,300000,1,0,0,0,Москва,ж
"Суслов, В.",Андресито,Повесть,1972,30000,0,1,1,0,Киев,м
"Суханов, Н.","На дальней заставе",Рассказы,1973,100000,0,1,0,0,Иркутск,м
"Сухачевский, С.","Коля Мяготин",Повесть,1972,50000,,,,1,Челябинск,м
"Тайц, Я.",Коньки,Рассказы,1973,1200000,1,0,0,0,Москва,м
"Тарас, В.","Первая молния","Повесть и рассказы",1973,75000,0,1,1,0,Москва,м
"Тарловский, М.","Вперед,мушкетеры!..","Повесть и рассказы",1973,100000,0,1,0,0,Москва,м
"Телесов, К.","Наш огород",,1972,150000,,,,1,Барнаул,м
"Тендряков, В.",Чудотворная,Повесть,1973,300000,,,,1,Москва,м
"Терехов, Н.","Главная работа",Рассказы,1973,150000,1,0,0,0,Москва,м
"Терехов, Н.","Два мальчишеских лета",Повести,1972,65000,0,1,0,0,Волгоград,м
"Тимохина, Т.","Муравьиный великан",Рассказы,1973,30000,1,0,0,0,Саранск,ж
"Тихонов, Н.","Удивительные маленькие истории",Рассказы,1973,150000,1,0,0,0,Москва,м
"Тихонов, Н.","Храбрый партизан",Рассказы,1972,150000,1,0,0,0,Москва,м
"Токманова, И.","Ростик и Кеша",Повесть,1972,300000,1,0,0,0,Москва,ж
"Толстой, А.",Желтухин,Рассказ,1973,200000,1,0,0,0,Саратов,м
"Торбан, Р.","Заколдованная палата",Повесть,1972,50000,0,1,0,0,Воронеж,ж
"Торопыгин, В.","Волшебная горошина",Рассказ,1972,300000,1,0,0,0,Ленинград,м
"Трапезников, В.","Тревожные каникулы",Повесть,1972,50000,,,,1,Тула,м
"Третьяков, Ю.","Толстый мальчишка Глеб",Повести,1972,50000,0,1,0,0,Воронеж,м
"Туболев, В.",Бунт,Повесть,1972,15000,,,,1,Свердловск,м
"Туманова, Н.","Счастливого льда,девочки!",Повесть,1973,40000,,,,1,Москва,ж
"Туренская, В.","Крутая радуга",Повесть,1973,75000,0,0,1,0,Москва,ж
"Тычинин, В.","Невидимая рука",Рассказы,1972,30000,1,1,0,0,Воронеж,м
"Урманов, К.","Тайны в природе",Рассказы,1972,100000,1,1,0,0,Новосибирск,м
"Ухли, В.","Он не сирота","Повести и рассказы",1973,40000,0,1,1,0,Чебоксары,м
"Фазин, З.","Последний рубеж",Повесть,1972,75000,0,1,1,0,Москва,м
"Файнберг, В.","Свет на вулкане",Повесть,1972,75000,0,0,1,0,Москва,м
"Федосеев, Г.","Тропою испытаний",Повести,1972,100000,0,1,0,0,Москва,м
"Фец, А.","Петрусь Потупа",Повесть,1973,150000,1,0,0,0,Москва,м
"Фингарет, С.","Великий Бенни",Повесть,1973,100000,1,0,0,0,Ленинград,ж
"Фиш, Г.","Падение Кимас0озера",Повести,1973,100000,0,0,1,0,Москва,м
"Фомин, Л.","Земля Петровых",Рассказы,1973,100000,1,0,0,0,Саратов,м
"Фраерман, Р.","Дикая собака динго,или Повесть о первой любви",Повесть,1972,100000,0,1,0,0,Москва,м
"Фрейберг, Е.","Корабли атакуют с полей",Повесть,1972,100000,1,0,0,0,Ленинград,м
"Фролов, В.","Невероятно насыщенная жизнь",Повесть,1972,50000,0,1,1,0,Ленинград,м
"Хадкевич, Т.","Как вырос обелиск",Рассказы,1972,100000,1,0,0,0,Москва,м
"Хазанов, Ю.","Сокровища Кривого Хусейна",Рассказы,1972,100000,1,0,0,0,Москва,м
"Хазанов, Ю.","""Я-Робин Гуд""",Рассказы,1972,75000,0,1,0,0,Москва,м
"Хазанович, Ю.",Дело,Повесть,1973,100000,0,1,1,0,Москва,м
"Хаидов, А.","Там,где засыпает солнце","Повести и рассказы",1973,75000,0,1,0,0,Москва,м
"Харченко, Л.","Шел ребятам в ту пору…",Рассказы,1973,175000,,,,1,Ставрополь,ж
"Хигерович, Р.","Виа Антонио Грамши",Повесть,1973,50000,0,1,1,0,Москва,м
"Хлебников, Г.",Зарницы,Повесть,1972,30000,0,1,1,0,Хабаровск,м
"Хмельницкий, С.","Почтальон революции",Повесть,1972,100000,0,1,0,0,Ленинград,м
"Ходза, Н.","Конец Дракона","Рассказы и повесть",1972,50000,0,1,0,0,Ленинград,м
"Холендро, Д.","Старый чудак","Повесть и рассказы",1973,100000,1,0,0,0,Москва,м
"Хомченко, В.","Красные волны",Повесть,1973,100000,0,1,1,0,Минск,м
"хршановский, А.","Синие горы",Рассказы,1972,50000,0,1,1,0,Ленинград,м
"Царукаев, А.","Между жизнью и смертью",Рассказ,1972,80000,0,1,1,0,Орджоникидзе,м
"Чак, А.","Кленовый лист ",Рассказы,1972,15000,,,,1,Рига,м
"Чаплина, В.",Кинули,Рассказ,1972,100000,1,0,0,0,Москва,ж
"Чарушин, Е.","Большие и маленькие",Рассказы,1973,300000,1,0,0,0,Москва,м
"Чарушин, Е.","Никитка и его друзья",Рассказы,1973,1800000,1,0,0,0,Москва,м
"Чебалин, П.","Шахтерочка Душа",Повесть,1972,65000,0,1,0,0,Киев,м
"Черкашин, Г.","Вкус медной прволоки",Рассказы,1973,75000,0,1,1,0,Ленинград,м
"Черкашина, М.","Еще шестнадцать",Повесть,1973,75000,0,1,1,0,Ленинград,ж
"Чернов, Ю.","Верное сердце Фрама",Повесть,1973,100000,0,1,1,0,Москва,м
"Черноголовина, Г.","Теплая краюшка",Повесть,1972,300000,1,0,0,0,Москва,ж
"Черноголовина, Г.","Тыныштык-маленькая ласточка",Рассказ,1972,125000,,,,0,Алма-Ата,ж
"Черных, И.","Иду на перехват",Повесть,1973,65000,,,,1,Москва,м
"Чилашвили, К.","Наш дом","Повести и рассказы",1973,75000,0,1,0,0,Москва,м
"Членов, А.","Знакомьтесь: ""СП""",,1972,300000,1,0,0,1,Москва,м
"Чуковский, Н.","Морской охотник",Повести,1972,100000,1,0,0,0,Москва,м
"Шаларь, А.","Дождь с баранками",Рассказы,1972,100000,1,0,0,0,Москва,ж
"Шамилов, А.","Курдский пастух",Повесть,1972,100000,0,1,0,0,Москва,м
"Шамшур, П.","Задание особой важности",Повесть,1972,65000,,,,1,Москва,м
"Шастин, А.","Трое с Нижней",Повесть,1973,75000,0,1,0,0,Иркутск,м
"Шатько, Е.","Красный лес","Рассказы и повести",1972,75000,0,1,1,0,Москва,м
"Шашков, А.", "Гроза зреет в тишине",Повесть,1973,120000,0,0,1,0,Минск,м
"Шашурин, Д.","Вдруг утром",Рассказы,1973,100000,1,0,0,0,Москва,м
"Шевченко, М.","Максимкины ступеньки",Рассказы,1973,150000,1,0,0,0,Москва,м
"Шевченко, М.","Метельная ночь",Рассказ,1973,150000,1,0,0,0,Москва,м
"Шилин, А.","Зеленые бегунки",Повесть,1972,30000,0,1,0,0,Воронеж,м
"Ширяева, Г.","Человек Иван Чижиков…","Повеести и рассказы",1972,100000,0,1,1,0,Саратов,ж
"Шишкан, К.",Зориника,Рассказ,1972,100000,1,0,0,0,Москва,м
"Шишов, Ю.",Вафли,Рассказ,1972,50000,1,0,0,0,Магадан,м
"Шкаровская, И.","Никогда не угаснет",Повесть,1972,30000,1,1,0,0,Киев,ж
"Шманкевич, А.","Большая Медведица",Рассказы,1973,100000,1,0,0,0,Москва,м
"Шманкевич, А.","Сашкина земля",Рассказы,1972,75000,0,1,0,0,Москва,м
"Шолохов, М.",Нахаленок,Рассказ,1972,300000,1,0,0,0,Москва,м
"Шолохов, М.","Судьюа человека",Рассказ,1972,100000,0,1,0,0,Москва,м
"Шолохов, М.","Судьюа человека",Рассказ,1973,75000,0,1,0,0,Москва,м
"Шпеер, А.","Уголовное дело",Повесть,1973,75000,0,0,1,0,Москва,м
"Шукуров, Я.","Кровь на камне",Повесть,1972,75000,0,1,1,0,Москва,м
"Шукухи, А.","Откуда вода течет",Повесть,1972,100000,1,0,0,0,Москва,м
"Щербаков, В.","Черепашка с сургучной печатью",Повесть,1972,100000,1,0,0,0,Москва,м
"Эшмамбетов, К.",Мечта,Повесть,1973,12000,,,,1,Фрунзе,м
"Юлдашев, С.","Попугай Тины",Рассказы,1973,150000,,,,1,Нукус,м
"Юревич, В.","Дедушкины пятерки",Рассказы,1973,100000,1,0,0,0,Минск,м
"Юрмин, Г.;Егоров,И.","Мой папа-летчик",,1973,150000,,,,1,Москва,м
