author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Горький, М. ","Как я учился",,1949,50000,0,1,1,0,"Mосква; Ленинград",м
"Горький, М. ","Как я учился",,1949,100000,1,1,0,0,Молотов,м
"Гайдар, А.","Дальние Страны ",Повесть,1949,15000,1,1,0,0,Омск,м
"Гайдар, А.","Дальние Страны ",Повесть,1950,15000,0,1,0,0,Хабаровск,м
"Гайдар, А.","Дальние Страны ",Повесть,1950,45000,0,1,0,0,"Москва; Ленинград",м
"Гайдар, А.",Повести,,1950,15000,0,1,0,0,Псков,м
"Гайдар, А.","Повести и рассказы",,1949,20000,1,1,0,0,Иркустк,м
"Гайдар, А.","Сочинения. Том 1.",,1949,,,1,0,0,"Mосква; Ленинград",м
"Гайдар, А.","Сочинения. Том 2.",,1949,,,1,0,0,"Mосква; Ленинград",м
"Гайдар, А.","Школа ",Повесть,1949,,1,1,0,0,"Mосква; Ленинград",м
"Гайдар, А.","Школа ",Повесть,1950,75000,1,1,0,0,"Mосква; Ленинград",м
"Гайдар, А.","Тимур и его команда ",Повесть,1949,30000,0,1,0,0,Ленинград,м
"Гайдар, А.","Тимур и его команда ",Повесть,1949,30000,0,1,0,0,Новосибирск,м
"Василенко, И. ","Верные друзья ",Рассказы,1950,15000,0,1,0,0,"Ростов на Дону",м
"Василенко, И. ","Волшебная шкатулка ","Повести и рассказы",1950,15000,0,1,1,0,Молотов,м
"Василенко, И. ",Звездочка,Повесть,1950,15000,0,1,0,0,Москва,м
"Василенко, И. ",Звездочка,Повесть,1950,15000,0,1,0,0,Москва,м
"Василенко, И. ",Звездочка,Повесть,1950,30000,0,1,0,0,Москва,м
"Василенко, И. ",Звездочка,Повесть,1950,200000,0,1,0,0,"Mосква; Ленинград",м
"Василенко, И. ",Звездочка,Повесть,1950,300000,0,1,0,0,"Mосква; Ленинград",м
"Василенко, И. ",Звездочка,Повесть,1949,30000,0,1,0,0,"Mосква; Ленинград",м
"Василенко, И. ",Звездочка,Повесть,1949,75000,0,1,0,0,"Mосква; Ленинград",м
"Василенко, И. ",Звездочка,Повесть,1949,75000,0,1,1,0,"Mосква; Ленинград",м
"Горький, М. ","Повести и рассказы",,1949,28000,0,1,0,0,Киев,м
"Гофф, И.","Я-Тайга ",Повесть,1950,30000,0,0,1,0,"Mосква; Ленинград",ж
"Григорьев, Н. Ф.","На зеленой улице ",Рассказы,1950,45000,0,1,1,0,"Mосква; Ленинград",м
"Губарев, В.","Павлик Морозов ",Повесть,1950,75000,1,1,0,0,"Mосква; Ленинград",м
"Губарев, В.","Павлик Морозов ",Повесть,1950,15000,0,1,0,0,Молотов,м
"Гуро, И.","В добрый путь, Кумрыниса! ",Повесть,1950,45000,0,1,1,0,"Mосква; Ленинград",ж
"Дик, И. И.","Огненный ручей ",Повесть,1950,45000,1,1,0,0,"Mосква; Ленинград",м
"Диковский, С.","Приключения катера ""Смелый"" ",Рассказы,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Емельянова, Н. А.",Заманщица,,1950,30000,0,0,1,0,"Mосква; Ленинград",ж
"Ефетов, М.","Полоса чудес",,1950,30000,0,1,0,0,"Mосква; Ленинград",м
"Жданов, Н.","Морская соль",,1949,30000,1,1,0,0,"Mосква; Ленинград",м
"Залыгин, С.","Оськин аргиш",,1950,15000,1,1,0,0,Омск,м
"Залыгин, С.","Оськин аргиш",,1950,25000,1,1,0,0,Новосибирск,м
"Замойский, П.","Подпасок ",Повесть,1949,50000,0,1,0,0,"Mосква; Ленинград",м
"Злобин, С","Остров Буян ",Роман,1949,30000,0,0,1,0,"Mосква; Ленинград",м
"Золотовский, К.","Подводные мастера ",Рассказы,1950,45000,0,1,1,0,"Mосква; Ленинград",м
"Золотовский, К.","Подводные солдаты ",Рассказы,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Иванов, А.","У синих гор ","Повести и рассказы",1950,15000,0,0,1,0,Иркустк,м
"Игишев, В.","Мастера идут в лаву. (Шахтеры). ",Повесть,1949,30000,0,0,1,0,"Mосква; Ленинград",м
"Иерусалимский, В.","Из бересты и ивовых прутьев",,1950,75000,0,1,0,1,Mосква,м
"Ильина, Е.","Четвертая высота ",Повесть,1949,45000,1,0,0,0,"Mосква; Ленинград",ж
"Ильина, Е.","Четвертая высота ",Повесть,1949,20000,1,1,0,0,Горький,ж
"Ильина, Е.","Четвертая высота ",Повесть,1949,10000,0,1,0,0,Воронеж,ж
"Ильина, Е.","Четвертая высота ",Повесть,1949,15262,0,1,0,0,Курск,ж
"Ильина, Е.","Четвертая высота ",Повесть,1949,9000,0,1,0,0,Рига,ж
"Ильина, Е.","Четвертая высота ",Повесть,1949,10000,0,1,0,0,Калинин,ж
"Ильина, Е.","Четвертая высота ",Повесть,1949,15000,0,1,0,0,Вологда,ж
"Ильина, Е.","Четвертая высота ",,1949,,0,1,0,0,"Mосква; Ленинград",ж
"Каверин, В.","2 капитана ","Роман в 2-х томах",1949,,0,1,1,0,"Mосква; Ленинград",м
"Каверин, В.","2 капитана ","Роман в 2-х томах",1949,,0,0,1,0,"Mосква; Ленинград",м
"Каверин, В.","2 капитана ","Роман в 2-х томах",1950,15000,0,1,1,0,Горький,м
"Каверин, В.","Школа мужества ",Рассказы,1949,100000,0,1,0,0,"Mосква; Ленинград",м
"Каверин, В.","Школа мужества ",Рассказы,1950,15000,0,1,0,0,Воронеж,м
"Каверин, В.","Школа мужества ",Рассказы,1950,30000,0,1,0,0,Свердловск,м
"Кальма, Н.","Дети Горчичиного Рая ",Роман,1950,30000,0,0,1,0,"Mосква; Ленинград",м
"Кальма, Н.","Дети Горчичиного Рая ",Роман,1950,75000,0,0,1,0,"Mосква; Ленинград",м
"Кальма, Н.","Дети Горчичиного Рая ",Роман,1950,75000,0,1,1,0,"Mосква; Ленинград",м
"Канонидис, Ф.","Рассказы о греческом мальчике",,1950,30000,1,1,0,0,"Mосква; Ленинград",м
"Капица, П. ","Охотники выходят в море ",Рассказы,1950,30000,0,1,0,0,"Mосква; Ленинград",м
"Кассиль, Л. А.; Поляновский М.Л.","Улица младшего сына ",Повесть,1949,45000,0,1,1,0,"Mосква; Ленинград",м
"Кассиль, Л. А.; Поляновский М.Л.","Улица младшего сына ",Повесть,1950,75000,0,1,1,0,"Mосква; Ленинград",м
"Кассиль, Л. А.; Поляновский М.Л.","Улица младшего сына ",Повесть,1950,75000,0,1,1,0,"Mосква; Ленинград",м
"Кассиль, Л. А.; Поляновский М.Л.","Улица младшего сына ",Повесть,1949,30000,0,1,1,0,Симферополь,м
"Киселева, А.","Алтайские робинзоны ",,1949,10000,0,1,1,0,Барнаул,ж
"Коковин, Е.","Детство в Соломбале ",Повесть,1949,30000,1,1,0,0,"Mосква; Ленинград",м
"Камаровский, Г.; Камаровский, Н.","Твои ровестники ",Рассказы,1949,30000,1,1,0,0,"Mосква; Ленинград",м
"Кононов, А.","У железного ручья ",Повесть,1949,45000,0,1,1,0,"Mосква; Ленинград",м
"Кононов, А.","У железного ручья ",Повесть,1950,75000,1,1,0,0,"Mосква; Ленинград",м
"Кононов, А.","У железного ручья ",Повесть,1950,75000,1,1,0,0,"Mосква; Ленинград",м
"Короленко, В.Г.","Дети подземелья",,1949,,1,0,0,0,"Mосква; Ленинград",м
"Короленко, В.Г.","Дети подземелья",,1949,,1,0,0,0,"Mосква; Ленинград",м
"Короленко, В.Г.","Дети подземелья",,1949,60000,1,1,0,0,"Mосква; Ленинград",м
"Короленко, В.Г.","Дети подземелья",,1950,100000,1,1,0,0,"Mосква; Ленинград",м
"Короленко, В.Г.","Дети подземелья",,1950,100000,0,1,1,0,Чита,м
"Короленко, В.Г.","Слепой музыкант",,1949,10000,1,1,0,0,Вакса,м
"Коряков, О.","Приключения Леньки и его друзей ",Повесть,1949,15000,0,1,0,0,Свердловск,м
"Коряков, О.","Тропой смелых ",Повесть,1950,30000,0,1,0,0,"Mосква; Ленинград",м
"Космодемьянская, Л.","Повесть о Зое и Шуре",,1950,150000,0,1,1,0,"Mосква; Ленинград",ж
"Космодемьянская, Л.","Повесть о Зое и Шуре",,1950,45000,0,1,1,0,"Mосква; Ленинград",ж
"Космодемьянская, Л.","Повесть о Зое и Шуре",,1950,75000,0,1,1,0,"Mосква; Ленинград",ж
"Космодемьянская, Л.","Повесть о Зое и Шуре",,1950,75000,0,1,1,0,"Mосква; Ленинград",ж
"Котовщикова, А.","В большой семье ",Повесть,1949,30000,0,1,0,0,"Mосква; Ленинград",ж
"Кошевая, Е.","Повесть о сыне",,1949,25000,1,1,0,0,Горький,ж
"Кошевая, Е.","Повесть о сыне",,1950,30000,0,1,1,0,Кострома,ж
"Кошевая, Е.","Повесть о сыне",,1949,30000,0,1,1,0,Новосибирск,ж
"Кошевая, Е.","Повесть о сыне",,1949,30000,0,1,0,0,Петрозаводск,ж
"Кошевая, Е.","Повесть о сыне",,1950,,0,1,1,0,Курск,ж
"Кошевая, Е.","Повесть о сыне",,1950,15000,0,1,1,0,Воронеж,ж
"Кратт, И.","Путь к морю ",Рассказы,1950,75000,1,1,0,0,"Mосква; Ленинград",м
"Кривоносова, З. А","Сад дружных ребят ",Повесть,1949,15000,1,1,0,0,Ставрополь,ж
"Кузнецов, А. А.",Рассказы,,1950,5000,1,1,0,0,Ярославль,м
"Кузнецова, А.","Приключения Гаврилки Губина ",Повесть,1949,10000,0,1,0,0,Чита,ж
"Кузнецова, А.","Твой дома ",Повесть,1950,15000,0,1,0,0,Крастноярск,м
"Курочкин, В.","Бригада смышленных ",Повесть,1950,50000,1,1,0,0,"Mосква; Ленинград",м
"Кычаков, И.","Зеленый Улус ","Поэма для детей",1950,5000,0,1,0,0,Абакан,м
"Лесков, Н","Человек на часах (1938)",,1950,10000,0,1,0,1,Рига,м
"Ликстанов, И.","Зелен камень",,1950,30000,0,1,1,0,"Mосква; Ленинград",м
"Ликстанов, И.","Малышок ",Повесть,1950,,0,1,1,0,"Mосква; Ленинград",м
"Ликстанов, И.","Малышок ",Повесть,1949,,1,1,0,0,Ленинград,м
"Ликстанов, И.","Малышок ",Повесть,1949,30000,0,1,0,0,Иваново,м
"Ликстанов, И.","Малышок ",Повесть,1949,15000,0,1,0,0,Омск,м
"Ликстанов, И.","Малышок ",Повесть,1949,20000,0,1,0,0,Челябинск,м
"Ликстанов, И.","Малышок ",Повесть,1949,25000,0,1,1,0,Куйбышев,м
"Ликстанов, И.","Малышок ",Повесть,1949,15000,0,1,0,0,Саратов,м
"Ликстанов, И.","Малышок ",Повесть,1949,15000,0,1,0,0,Петрозаводск,м
"Ликстанов, И.","Малышок ",Повесть,1949,30000,0,1,0,0,Рига,м
"Ликстанов, И.","Малышок ",Повесть,1949,10000,0,1,0,0,Иркустк,м
"Ликстанов, И.","Малышок ",Повесть,1949,20000,0,1,0,0,Молотов,м
"Ликстанов, И.","Малышок ",Повесть,1949,15000,0,1,1,0,Хабаровск,м
"Лосев, П.","Первый кирпич ",Рассказ,1950,10000,0,1,0,0,Ярославль,м
"Любимов, Б.","В устье Орь-реки",,1949,45000,0,0,1,1,"Mосква; Ленинград",м
"Ляпунов, Б.",Ракета,,1950,100000,1,1,0,0,"Mосква; Ленинград",м
"Малинина, А.","Жизненный путь Марины",,1950,30000,0,1,1,0,"Mосква; Ленинград",ж
"Марков, Г.","Дед Фишка",,1950,15000,0,1,1,0,Иркустк,м
"Марьенков, М.","Знак дружбы ",Повесть,1949,45000,0,1,0,,"Mосква; Ленинград",м
"Матвеев, Г.","Зеленые цепочки ",Повесть,1950,30000,0,1,1,0,Ставрополь,м
"Матвеев, Г.","Тайнай схватка ","Приключенческая поветь",1949,15000,0,1,1,0,Вологда,м
"Мусатов, А. ; Чичко, М.","Костры на сапогах ",Повесть,1950,30000,0,1,1,0,"Mосква; Ленинград",м
"Немцов, В.","Золотое дно ",Роман,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Никулин, М.","Жизнь впереди ",Повесть,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Осеева, В.","Васек Трубачев и его товарищи ",Повесть,1949,200000,1,0,0,0,"Mосква; Ленинград",ж
"Осеева, В.","Васек Трубачев и его товарищи ",Повесть,1949,45000,1,1,0,1,"Mосква; Ленинград",ж
"Осеева, В.","Васек Трубачев и его товарищи ",Повесть,1950,15000,0,1,0,1,Молотов,ж
"Павленко, П.","Степное солнце ",Повесть,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Павленко, П.","Степное солнце ",Повесть,1949,75000,0,1,1,0,"Mосква; Ленинград",м
"Павленко, П.","Степное солнце ",Повесть,1949,75000,0,1,1,0,"Mосква; Ленинград",м
"Павленко, П.","Степное солнце ",Повесть,1949,75000,0,1,1,0,"Mосква; Ленинград",м
"Павленко, П.","Степное солнце ",Повесть,1950,75000,1,1,0,0,"Mосква; Ленинград",м
"Павленко, П.","Степное солнце ",Повесть,1950,,0,1,1,0,"Mосква; Ленинград",м
"Павленко, П.","Степное солнце ",Повесть,1950,30000,0,1,1,0,Ленинград,м
"Павленко, П.","Счастье ",Роман,1950,50000,0,1,0,0,"Mосква; Ленинград",м
"Пантелеев, Л.","Гвардии рядовой ",Рассказ,1950,20000,0,1,0,1,Куйбышев,м
"Патов, Н.","Золотые зерна ",Рассказ,1950,15000,1,1,0,0,Иркутск,м
"Паустовский, К.","Повести и рассказы",,1950,,0,1,0,0,"Mосква; Ленинград",м
"Пекелис, В.","Юный телефонист",,1950,50000,0,1,1,0,Москва,м
"Первенцев, А.","Огненная земля ",Роман,1949,,0,1,0,0,"Mосква; Ленинград",м
"Первенцев, А.","Честь смолоду ",Роман,1949,30000,0,0,1,0,"Mосква; Ленинград",м
"Первенцев, А.","Честь смолоду ",Роман,1949,75000,0,1,0,0,"Mосква; Ленинград",м
"Первенцев, А.","Честь смолоду ",Роман,1949,75000,0,0,1,0,"Mосква; Ленинград",м
"Первенцев, А.","Честь смолоду ",Роман,1950,50000,0,1,0,0,"Mосква; Ленинград",м
"Первенцев, А.","Честь смолоду ",Роман,1950,30000,0,1,0,0,Ленинград,м
"Прилежаева, М.","Семиклассницы ",Повесть,1949,10000,0,1,0,0,Рига,ж
"Прилежаева, М.","С тобой товарищи ",Повесть,1949,45000,0,1,1,0,"Mосква; Ленинград",ж
"Прилежаева, М.","С тобой товарищи ",Повесть,1949,50000,0,1,0,0,"Mосква; Ленинград",ж
"Прилежаева, М.","С тобой товарищи ",Повесть,1949,75000,0,1,0,0,"Mосква; Ленинград",ж
"Прилежаева, М.","С тобой товарищи ",Повесть,1950,200000,0,1,0,0,"Mосква; Ленинград",ж
"Прилежаева, М.","С тобой товарищи ",Повесть,1950,10000,0,1,0,0,Рига,ж
"Прилежаева, М.","С тобой товарищи ",Повесть,1950,15000,0,1,1,0,Симферополь,ж
"Пришвин, М. М.","Вася Веселкин ",Рассказ,1950,200000,1,1,0,0,Москва,м
"Пунченок, А.","Испытание ",Повесть,1950,30000,0,1,1,0,"Mосква; Ленинград",м
"Пунченок, А.","Пассажир дальнего плавание ",Повесть,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Пушкарев, Г.","Два Петра Ивановича ",Рассказы,1949,15000,0,0,1,0,Новосибирск,м
"Раковский, Л.","Константин Заслонов ",Повесть,1950,45000,0,1,1,1,"Mосква; Ленинград",м
"Рахманов, Л.","Яблочков ",,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Рахманов, Л.","Яблочков ",,1950,100000,0,1,1,0,"Mосква; Ленинград",м
"Рыбаков, А.","Кортик ",Повесть,1950,50000,0,1,0,0,"Mосква; Ленинград",м
"Рыбаков, А.","Кортик ",Повесть,1950,75000,0,1,0,0,"Mосква; Ленинград",м
"Рыбаков, А.","Кортик ",Повесть,1950,40000,0,1,0,0,Ленинград,м
"Сибиров, С.","Юные моряки",,1949,5000,0,1,1,0,Казань,м
"Самсонов, С.","По ту сторону ",Повесть,1950,30000,0,1,1,0,"Mосква; Ленинград",м
"Самсонов, С.","По ту сторону ",Повесть,1950,45000,0,1,1,0,Свердловск,м
"Самсонов, С.","По ту сторону ",Повесть,1950,25000,0,1,1,0,Челябинск,м
"Семушкин, Т.","Талеко и его храбрый Лилит ",Рассказ,1950,1000,,,,1,Ленинград,м
"Семушкин, Т.","Талеко и его храбрый Лилит ",Рассказ,1950,1000,,,,1,Ленинград,м
"Семушкин, Т.","Талеко и его храбрый Лилит ",Рассказ,1949,1000,,,,1,Ленинград,м
"Семушкин, Т.","Чукотка ",Повесть,1950,200000,1,1,0,0,"Mосква; Ленинград",м
"Семушкин, Т.","Чукотка ",Повесть,1949,30000,0,1,0,0,"Mосква; Ленинград",м
"Сенкевич, Г.","За хлебом ",Повесть,1950,300000,1,1,0,0,"Mосква; Ленинград",м
"Серафимович, А. С.","Избранные произведения",,1950,20000,0,1,0,1,Киев,м
"Серафимович, А. С.",Рассказы,Рассказы,1949,100000,1,1,0,1,"Mосква; Ленинград",м
"Смирнов, В.","Детство Шурки",,1950,10000,,,,0,Ярославль,м
"Смирнов, Н.",Яблоня,,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Соболев, М.","На далеком острове ",Повесть,1950,15000,0,1,0,0,Владивосток,м
"Сотник, Ю.","Невиданная птица ",Рассказы,1950,30000,0,1,1,0,"Mосква; Ленинград",м
"Тихонов, Н. С.",Рассказы,Рассказы,1950,45000,0,1,1,0,"Mосква; Ленинград",м
"Томан, Н.","По тихому следу ",Повести,1950,30000,0,1,1,0,"Mосква; Ленинград",м
"Труфакин, А. Е.","Арапка и Крепыш ",Рассказ,1949,1000,0,1,1,0,Новосибирск,м
"Труфакин, А. Е.",Друзья,Повесть,1949,1000,0,1,1,0,Новосибирск,м
"Фец, А.","Петрусь Потута ",Повесть,1950,30000,0,1,0,0,"Mосква; Ленинград",м
"Флягин, А.","Учительница ",Рассказ,1950,5000,0,1,0,0,Ярославль,м
"Хавкин, О. А.","Всегда вместе ",Повесть,1949,30000,0,1,1,0,"Mосква; Ленинград",м
"Хавкин, О. А.","Всегда вместе ",Повесть,1950,10000,0,1,0,0,Чита,м
"Шолохов, М.","Поднятая целина ",Роман,1950,,0,1,0,0,"Mосква; Ленинград",м
"Шубин, А.","Наши каникулы",,1949,10000,0,1,0,0,Воронеж,м
"Яковлев, В.","Десять пирамид",,1949,50000,0,1,0,0,Москва,м
"Яровая, М","В одном селе ",Рассказ,1950,15000,0,1,0,0,Молотов,ж
