Абакумов Н.	104
Абоев З.	3157, 3189, 3457
Абрамов И.	1437
Абрамова А.	4771
Авдеев В.	24, 2630
Аверкиев В.	249, 403, 559, 1107, 1507, 1690, 2196, 3892, 4025
Аврутис Х.	193, 1205, 2505
Агаков В.	3089, 3130
Агапова Н.	3323
Агеев В.	1112
Агин А.	2333
Адабашьян А.	900
Адаев В.	1500
Адучиев Ц.	3121
Азарх Л.	3732
Аземша А.	1005, 3693, 3885
Айзман О.	4759
Аккизов Я.	1757
Аккизова С.	1757
Аксенов Е.	4095, 4097
Аксенова Л.	4338а 
Акуваев Э.	2459, 3109
Акулиничев Б.	773, 943
Акулов Г.	129, 182,275, 1002, 1499, 1591, 1761, 3725, 3788, 3810, 4023
Алеев И.	2316
Александров А.	4377
Александров В.	4824
Александрова Е.	335, 843, 2547
Александрова Т.	220
Александрович В.	915
Алексеев В.	613, 996, 1330, 3232, 3606
Алексеев М.	1873—1874
Алексеев П.	1824, 2219, 2478, 2733, 3505
Алексеева Т.	1045
Алексеева Ю.	765, 1270
Алешин В.	4508
Алимов Г.	38, 312, 671, 743, 808, 1754, 1959, 2072, 3088, 3167, 3172, 3299, 3589, 3763, 3922, 4023
Алимов С.	1974, 3752, 3884
Алфеевский В.	767, 1487, 1678—1679, 3591, 3618, 3667, 3688, 3876
Альбокринов Е.	1020, 1440а—1441
Альгина Л.	824
Альмеев Н.	3105, 3238
Алямовский А.	1212
Аминов Ф.	3478—3480
Ампилогов О.	1542
Андреев А.	602
Андреев А. С.	1606
Андреев Н.	2235, 4009, 4338а, 4467, 4567, 4733—4735
Андреев О.	4013—4015
Андреева Е.	3846
Андреева Н.	1606
Андреенков В.	1819, 2199, 3437, 3974
Андрианов И.	3839, 4470
Андриевич В.	224, 2157, 2757, 2954, 2966, 3071, 4868
Андриенков В.	1447
Андриолли.	3759—3760
Андрус Л.	3876
Андрусенко Е.	48, 2123
Анидалов П.	592, 810, 852, 1717
Аникин Б.	869, 4733—4735
Аникст Е.	4203а 
Аникст М.	4203а 
Анисимов Л.	435, 713
Аносов А.	299, 2207
Аносов Е.	314, 342, 602, 867—868, 2187
Анохин В.	486
Антимонова Е.	615, 1686
Антипов В.	36
Антокольская Н.	2176, 4425
Антонов А.	1422, 4384, 4654
Антонов В.	1191, 1335, 1887, 2204, 2415, 3855
Антонов С.	4014
Антонова А.	2716, 4014, 4797
Антохин Э.	2016
Аплесин О.	4042
Аплесина О.	1424
Аптекарев В.	3321, 4893
Арапов В.	1289, 3493
Арапов Л.	681
Аратовский Ю.	4434
Арбеков В.	1231, 1560
Ардов Б.	53
Аржекаев Б.	317, 3455
Аристакесова С.	4013
Аркадьев Г.	98
Арлашин В.	262, 296, 755, 3831, 4014, 4607, 4723
Арсенин Д.	2290
Артюшенко С.	2332, 2633
Архангельская И.	223, 1714, 2064, 2716, 2736, 4013, 4015
Архангельский Ю.	4186
Архипов И.	91, 176, 387, 1654, 2457, 2527, 2716, 2795, 2797, 2908, 2985—2986
Архипова А.	3598, 3605, 3796
Арцеулов К.	178, 4243
Аршакуни З.	602, 1569, 4008
Асеев П.	618, 1211, 2099
Астапов И.	2342, 2731, 2789, 4558
Астраханцев А.	3158
Афанасьева М.	33, 1258, 1455, 1534, 1671, 2038, 2836, 4783, 4850
Афанасьева Н.	536, 663
Афиногенов А.	2102
Ахмадеев И.	3268, 3311
Ахмеджанов Х.	4559
Ашкинази Т.	1359—1360
Бабаев Р.	3418, 3511
Бабак Ю.	450
Бабанов В.	1814, 1883, 3769, 4338
Бабиченко Д.	763, 3509
Багаутдинов Р.	1107
Багин П.	99, 637, 870, 2489, 2818, 2928
Бажанов Ю.	1947, 4454
Баженова З.	4042
Базилевич А.	2215, 2530, 2619
Байраков Н.	192, 264, 1928
Бакланов В.	10, 593, 617, 912, 1297, 4493
Бакулевский А.	2426, 2716, 3218
Балабаев А.	715, 2257, 2894
Балабанов М.	471
Балтин А.	3143, 3369
