Абакумов Н.	276, 553
Абоев З.	1334, 2140, 2315, 2389
Абрамов А.	2755
Абрамова А.	2004, 2756
Аверкиев В.	289, 372, 745, 1342, 2623, 2866
Авидон А.	3034
Авотин Р.	523
Аврутис Х.	248, 710, 958
Агасиев А.	2236
Агеев В.	2271
Агин А.	1666
Адаев В.	120
Адов В.	953, 2833
Азарх Л.	2472
Аземша Ю.	3033
Азимов Р.	2260
Айзман О.	3125
Аккизов Я.	2193, 2194, 2338
Аккизова С.	2338
Аккуратов С.	2288
Акиншин Н.	1088
Аксенов Е.	2673
Аксенова Е.	3034
Аксенова Л.	3033
Акудин В.	537, 2517
Акулиничев Б.	1301
Акулов Г.	143, 421, 982, 1113, 1329, 2628, 2646
Алантьев В.	1560
Александров Б.	2984
Александрова Е.	2824
Алексеев В.	882, 3061
Алексеев М.	253, 2530, 2842
Алексеев П.	47, 48, 3602
Алексеева Т.	2607, 2608
Алелекова Т.	2610
Алешина Н.	2825
Алимов Г.	19, 105, 164, 205, 557, 1161, 1320,2622, 2785, 2835, 2856, 2865, 2889
Алфеевский В.	2125, 2430, 2582
Альбокринов Е.	435, 2624, 2625
Аминов Ф.	2321—2323
Ампилогов О.	216, 3049
Андраникян К.	1129
Андреев А.	464, 3034
Андреев О.	2607, 2608
Андреенков В.	72, 999
Андрианов И.	2557
Андриевич В.	1550, 1551, 1695, 1973, 1979, 1986, 2756
Анжанов А.	1506
Анидалов П.	357
Аникин Б.	1041
Аникст М.	2853
Анисимов Л.	1335, 1559
Аносов Е.	349, 463, 1207, 1293, 2155
Антимонова Е.	2320
Антипов В.	3134, 3137, 3138, 3188
Антокольская Н.	527, 2913
Антонов В.	439, 1598
Антонов С.	187, 1068
Антонова А.	1854
Аралян А.	2052
Арапов В.	2100
Аратовский Ю.	3160
Арбеков В.	577
Аристакесова С.	2608, 2622
Аркадьев Г.	67, 1344
Арлашин В.	3025
Аронов М.	3013
Арсенин Д.	752
Артюшенко С.	345, 735
Арутюнян Н.	3033, 3034
Архангельская И.	19, 311, 1275, 1480, 1854, 1862, 2627
Архипов И.	1310, 1629, 1893, 1895, 1944, 2015
Архипов Ю.	964
Архипова А.	2085, 2531
Архипова И.	1854
Архипова С.	652
Архиреев Е.	1263, 1264
Арцеулов К.	273
Аршакуни З.	368
Асеев П.	471, 955, 2262, 2271
Астапов И.	1825, 1826, 1860, 1889
Асташев Э.	450, 2151
Астраханцев А.	1309, 2284
Астрецов А.	2825, 2900, 2984
Афанасьева М.	813, 949, 1272, 3202
Ахмадеев И.	2056, 2195, 2281
Ашкинази Т.	1008
Бабак Ю.	131
Бабанов В.	2823, 2824
Багин П.	121, 642, 1805, 2390
Байраков Н.	1472
Бакланов В.	1, 8, 474, 554, 2831
Бакулевский А.	1851, 1852, 1854
Балабаев А.	2018
