author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Астафьев, В. П.",Кража,Повесть,1979-01-01,100000,FALSE,FALSE,TRUE,FALSE,Ленинград,м,Астафьев,кража
"Астафьев, В.",Перевал,Повесть,1975-01-01,100000,FALSE,TRUE,FALSE,NA,Москва,м,Астафьев,перевал
"Астафьев, В. П.",Последний поклон,Повесть,1983-01-01,300000,NA,TRUE,NA,NA,NA,м,Астафьев,последний поклон
"Астафьев, В. П.",Стародуб,Повесть,1982-01-01,100000,NA,NA,TRUE,NA,NA,м,Астафьев,стародуб
"Астафьев, В. П.",Стрижонок Скрип,Рассказы,1982-01-01,2000000,TRUE,NA,NA,NA,NA,м,Астафьев,стрижонок скрип
"Астафьев, В.",Тёплый дождь,NA,1958-01-01,115000,TRUE,FALSE,FALSE,NA,Москва,М,Астафьев,теплый дождь
"Астафьев, В. П.",Царь-рыба,Повествование в рассказе,1984-01-01,150000,NA,NA,TRUE,NA,NA,м,Астафьев,царь рыба
"Астафьев, В. П.",Ясным ли днем,Рассказ,1982-01-01,200000,NA,TRUE,TRUE,NA,Иркутск,м,Астафьев,ясным ли днем
"Астахов, Е.",Рукопись в кожаном переплете,Повесть,1966-01-01,100000,NA,TRUE,TRUE,NA,Куйбышев,м,Астахов,рукопись в кожаном переплете
"Асянов, Ф.",Сын лесника,Повесть,1972-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Асянов,сын лесника
"Атаров, Н.",Наш спутник,Рассказы,1954-01-01,30000,FALSE,FALSE,TRUE,TRUE,Москва,м,Атаров,наш спутник
"Атаров, Н.",Повесть о первой любви,NA,1955-01-01,30000,FALSE,FALSE,TRUE,NA,Москва,м,Атаров,повесть о первой любви
Атлас М.,Из прошлого,NA,1933-01-01,2000,NA,TRUE,NA,NA,Симферополь,м,Атлас,из прошлого
Ауров Н.,Под полуночным солнцем,Повесть,1936-01-01,7000,NA,TRUE,NA,NA,Архангельск,м,Ауров,под полуночным солнцем
"Ахмедов, Р.",Пропавшая река,Рассказ,1975-01-01,50000,TRUE,FALSE,FALSE,NA,Уфа,м,Ахмедов,пропавшая река
"Ахмедов, Р. Б.",Третья жизнь,Рассказы,1979-01-01,15000,FALSE,TRUE,TRUE,FALSE,Уфа,м,Ахмедов,третья жизнь
"Ахунов, Г.",За горой Артыш,Повести,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Казань,м,Ахунов,за горой артыш
"Бабаевский, С.",Митино счастье,Рассказ,1953-01-01,30000,FALSE,TRUE,FALSE,TRUE,Москва,м,Бабаевский,митино счастье
"Бабич, И.",Мои знакомые звери,Рассказы и повести,1973-01-01,65000,TRUE,FALSE,FALSE,FALSE,Киев,ж,Бабич,мои знакомые звери
"Бабиченко, Д.",Приключения маленького художника,NA,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Бабиченко,приключения маленького художника
"Баблоян, Р.",Трехколесный велосипед,Рассказы,1972-01-01,10000,TRUE,TRUE,FALSE,FALSE,Ереван,м,Баблоян,трехколесный велосипед
Бабушкин В.Ф.,Бакенщик,Рассказ,1934-01-01,5000,NA,TRUE,NA,NA,Саратов,м,Бабушкин,бакенщик
Бабушкин В.Ф.,"Кузька, Шарышка и Петр Тимофеевич",NA,1934-01-01,10000,NA,TRUE,NA,NA,Саратов,м,Бабушкин,кузька шарышка и петр тимофеевич
"Бабушкин, В.",Хромой волк,Рассказы,1963-01-01,50000,FALSE,TRUE,FALSE,FALSE,Саратов,м,Бабушкин,хромой волк
"Багиров, Г.",Маленький герой,NA,1955-01-01,1000,TRUE,FALSE,FALSE,TRUE,Баку,м,Багиров,маленький герой
"Багиров, Г.",Непослушная Дануте,NA,1956-01-01,5000,TRUE,FALSE,FALSE,TRUE,Вильнюс,м,Багиров,непослушная дануте
"Багиров, Г.",Ошибка Гасана,NA,1955-01-01,1000,TRUE,FALSE,FALSE,TRUE,Баку,м,Багиров,ошибка гасана
Багрицкий Э.,Дума про Опанаса,NA,1946-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Багрицкий,дума про опанаса
"Багров, С. П.  ",Белые сени,повесть,1986-01-01,150000,TRUE,NA,NA,NA,Ленинград,м,Багров,белые сени
"Багров, С. П.",Воробьиное утро,Рассказы,1984-01-01,15000,TRUE,NA,NA,NA,Вологда,м,Багров,воробьиное утро
"Багров, С. П.",Посреди Вселенной,Повесть в рассказах,1984-01-01,150000,TRUE,NA,NA,NA,NA,м,Багров,посреди вселенной
"Бадагин, К.",Седовцы,Повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Бадагин,седовцы
"Бадагин, К.",Секрет государственной важности,Повесть,1966-01-01,75000,NA,TRUE,NA,NA,Москва,м,Бадагин,секрет государственной важности
"Бадаев, Б.",Неподдающийся Генка,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Бадаев,неподдающийся генка
"Бадеев, Н.",Принимаю бой,Рассказы,1973-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Бадеев,принимаю бой
"Бадигин, К. С.",Ключи от заколдованного замка,Роман-хроника,1980-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,м,Бадигин,ключи от заколдованного замка
"Бадигин, К. С",Кольцо великого магистра,Роман,1984-01-01,100000,NA,NA,TRUE,NA,NA,м,Бадигин,кольцо великого магистра
"Бадигин, К. С.",Кораблекрушение у острова Надежды,Роман,1981-01-01,50000,FALSE,FALSE,TRUE,FALSE,NA,м,Бадигин,кораблекрушение у острова надежды
"Бадигин, К. С.",На затонувшем корабле,Роман,1981-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва,м,Бадигин,на затонувшем корабле
"Бадигин, К.",Повести,Повести,1970-01-01,75,NA,TRUE,TRUE,NA,Москва,м,Бадигин,повести
"Бадигин, К.",Секрет государственной важности,Повесть,1974-01-01,100000,FALSE,TRUE,TRUE,NA,Москва,м,Бадигин,секрет государственной важности
"Бадигин, К.",Чужие паруса,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Архангельск,м,Бадигин,чужие паруса
"Бадоев, К.",Арсамаг,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Бадоев,арсамаг
"Баев, Г. К.",Волчья удочка,?,1984-01-01,30000,NA,TRUE,TRUE,NA,Ставрополь,м,Баев,волчья удочка
"Баженов, В.Н.",Лесной хирург,Рассказы,1980-01-01,65000,FALSE,TRUE,FALSE,FALSE,Киев,м,Баженов,лесной хирург
Бажов П.,Голубая змейка,NA,1946-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Бажов,голубая змейка
"Бажов, П.",Зеленая кобылка,Повесть,1945-01-01,30000,TRUE,TRUE,FALSE,TRUE,Москва; Ленинград,м,Бажов,зеленая кобылка
Бажов П.,Русские мастера,NA,1946-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Бажов,русские мастера
"Бажов, П.",Таюткино зеркальце,Сказки,1962-01-01,100000,TRUE,TRUE,FALSE,FALSE,Свердловск,м,Бажов,таюткино зеркальце
"Базанков, М.Ф.",Однажды утром,Рассказы,1981-01-01,165000,TRUE,FALSE,FALSE,FALSE,Ярославль,м,Базанков,однажды утром
"Базанков, М.Ф.",Самая сладкая рябина,Повесть и рассказы,1979-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Базанков,самая сладкая рябина
"Баздырев, А.",Илька приехал в Крутояр,Повесть,1961-01-01,30000,FALSE,TRUE,FALSE,FALSE,Барнаул,м,Баздырев,илька приехал в крутояр
"Базоркин, И.",Куни и кот,Рассказ,1964-01-01,15000,TRUE,NA,NA,NA,Грозный,м,Базоркин,куни и кот
"Байдерин, В.",Веселые слонята,Рассказы,1963-01-01,90000,TRUE,TRUE,FALSE,FALSE,Алма-ата,м,Байдерин,веселые слонята
"Байдерин, В.",Клад под старой липой,Рассказ,1975-01-01,200000,FALSE,FALSE,TRUE,NA,Казань,м,Байдерин,клад под старой липой
"Байдерин, В.",Лёська,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Казань,м,Байдерин,леська
"Байдерин, В.",Опознавательный знак,Повесть,1966-01-01,100000,NA,NA,NA,NA,Алма-Ата,м,Байдерин,опознавательный знак
"Байдерин, В.А.",Почему сердился дятел,Рассказы,1980-01-01,30000,TRUE,FALSE,FALSE,FALSE,Ставрополь,м,Байдерин,почему сердился дятел
"Байдерин, В.",Тахиа-Таше,Повесть,1953-01-01,10000,FALSE,TRUE,FALSE,TRUE,Сталинабад,м,Байдерин,тахиа таше
"Байсуров, М.Г.",Тринадцатый сом,Приключенческая повесть,1979-01-01,50000,FALSE,TRUE,FALSE,FALSE,Алма-Ата,м,Байсуров,тринадцатый сом
"Баканов, Н.",Три товарища,NA,1942-01-01,50000,FALSE,FALSE,TRUE,TRUE,Москва; Ленинград,м,Баканов,три товарища
"Бакинский, В.",Ученические годы Андрея Шабанова,NA,1957-01-01,75000,FALSE,TRUE,FALSE,NA,Москва,м,Бакинский,ученические годы андрея шабанова
"Бакланов, Г. Я.",Навеки - девятнадцатилетние,Повести,1982-01-01,200000,NA,NA,NA,NA,NA,м,Бакланов,навеки девятнадцатилетние
"Балабуха, А. Д.",Люди кораблей,Фантастические повести,1983-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Балабуха,люди кораблей
"Балановский, Р.",Я-инспектор манежа,Повесть,1972-01-01,100000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Балановский,я инспектор манежа
"Балашов, В.","Живи, Ирбис!",Рассказы,1971-01-01,100,NA,NA,NA,NA,Куйбышев,м,Балашов,живи ирбис
"Балашов, В.","Команда ""Бури""",Повесть,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Куйбышев,м,Балашов,команда бури
"Балашов, В.",Меченый,Рассказ,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Балашов,меченый
"Балашов, В.С.",Серебряные весла,Повести и рассказы,1979-01-01,50000,FALSE,TRUE,FALSE,FALSE,Куйбышев,м,Балашов,серебряные весла
"Балдин, Г.; Сосков, П.",Юные друзья железнодорожников,Рассказы,1965-01-01,15000,NA,NA,NA,NA,Москва,м;м,Балдин,юные друзья железнодорожников
"Балков, К.Н.",Демкины воробьи,Повесть,1981-01-01,30000,TRUE,FALSE,FALSE,FALSE,Улан-Удэ,м,Балков,демкины воробьи
"Балл, Г.",Аленкины дорожки,Повесть,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Балл,аленкины дорожки
"Балл, Д.",Дом-корабль,NA,1966-01-01,150000,TRUE,NA,NA,NA,Москва,м,Балл,дом корабль
"Балл, Д.",Обновка,Рассказ,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Балл,обновка
"Бальбуров, А.",Белый месяц,Рассказы и повести,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Бальбуров,белый месяц
"Бальбуров, А.",Мы живем за Байкалом,Повесть,1976-01-01,50000,FALSE,TRUE,FALSE,NA,Улан-Удэ,м,Бальбуров,мы живем за байкалом
"Бальбуров, А.",Чау-чау,Повесть,1972-01-01,50000,TRUE,TRUE,FALSE,FALSE,Улан-Удэ,м,Бальбуров,чау чау
"Балязин, В.Н.",За светом идущий,Роман,1981-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва,м,Балязин,за светом идущий
"Баннов, Г.",Ребята из Девятнадцатой,Повесть,1973-01-01,10000,NA,NA,NA,TRUE,Уфа,м,Баннов,ребята из девятнадцатой
"Баныкин, В.",Бедовый мальчишка,Повесть,1961-01-01,75000,FALSE,TRUE,FALSE,TRUE,Москва,м,Баныкин,бедовый мальчишка
Баныкин В.,Весной в половодье,NA,1951-01-01,30000,FALSE,TRUE,TRUE,NA,Москва; Ленинград,м,Баныкин,весной в половодье
"Баныкин, В.",Волжские повести,NA,1966-01-01,100000,NA,NA,NA,NA,Москва,м,Баныкин,волжские повести
"Баныкин, В.",Вороньи качели,Рассказы,1978-01-01,150000,TRUE,FALSE,FALSE,NA,Москва,м,Баныкин,вороньи качели
"Баныкин, В.",Костик,Повесть и рассказы,1964-01-01,115000,TRUE,TRUE,NA,NA,Москва,м,Баныкин,костик
"Баныкин, В.",Мачеха,NA,1960-01-01,150000,FALSE,TRUE,FALSE,NA,Москва,М,Баныкин,мачеха
"Баныкин, В.",Повести и рассказы,Повести и рассказы,1976-01-01,100000,FALSE,TRUE,TRUE,NA,Москва,м,Баныкин,повести и рассказы
"Баныкин, В.",Рассказы о Чапаеве,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баныкин,рассказы о чапаеве
"Баныкин, В.",Счастливое лето,Повесть,1975-01-01,75000,FALSE,TRUE,FALSE,NA,Москва,м,Баныкин,счастливое лето
"Баныкин, В.","Там, где живут березы",Рассказ,1974-01-01,150000,TRUE,FALSE,FALSE,NA,Москва,м,Баныкин,там где живут березы
"Барабанов, Н.",Служил во полку мальчишка,Повесть,1972-01-01,50000,NA,NA,NA,TRUE,Тула,м,Барабанов,служил во полку мальчишка
"Барабаш, В.",Колумбы в красных галстуках,Рассказы и повести,1973-01-01,45000,FALSE,TRUE,FALSE,FALSE,Ташкент,м,Барабаш,колумбы в красных галстуках
"Барабаш, В.",Про Аленку,Рассказ,1971-01-01,105,NA,NA,NA,NA,Ташкент,м,Барабаш,про аленку
"Барабаш, В.",Славка Масленок - тяжелый человек,Повесть,1970-01-01,15,TRUE,NA,NA,NA,Ташкент,м,Барабаш,славка масленок тяжелый человек
"Баранов, М.",Родная кровинка,Рассказы,1973-01-01,30000,FALSE,TRUE,FALSE,FALSE,Улан-Удэ,м,Баранов,родная кровинка
"Баранова, М. ; Велтистов, Е.","Ляпка, Борька и ракета",Повесть,1962-01-01,115000,FALSE,TRUE,FALSE,FALSE,Москва,ж;м,Баранова,ляпка борька и ракета
Баранова А.,Охраняйте птиц,NA,1947-01-01,50000,FALSE,TRUE,FALSE,TRUE,Москва,ж,Баранова,охраняйте птиц
Барановский А.,Прэ нево дром (По новому пути),Записки,1932-01-01,10000,NA,TRUE,NA,NA,Смоленск,м,Барановский,прэ нево дром по новому пути
"Баранская, Н.",Отрицательная жизель,Повести и рассказы,1977-01-01,100000,FALSE,TRUE,TRUE,NA,Москва,ж,Баранская,отрицательная жизель
"Бараташвили, Б.",Весёлые друзья,NA,1957-01-01,75000,TRUE,FALSE,FALSE,NA,Смоленск,м,Бараташвили,веселые друзья
"Барков, А.",Денис Давыдов,NA,1973-01-01,300000,TRUE,FALSE,FALSE,TRUE,Москва,м,Барков,денис давыдов
"Барков, А.",Лукерья-кудесница,NA,1978-01-01,300000,TRUE,FALSE,FALSE,NA,Москва,м,Барков,лукерья кудесница
"Барков, А. С.",Солнце в росе,Рассказы,1982-01-01,100000,TRUE,NA,NA,NA,NA,м,Барков,солнце в росе
"Баруздин, С.",Большая Светлана,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,большая светлана
"Баруздин, С.",Ее зовут Елкой,Повесть; Рассказ,1975-01-01,200000,FALSE,TRUE,FALSE,NA,Москва,м,Баруздин,ее зовут елкой
"Баруздин, С.","Какое оно, море?",Повесть и рассказы,1966-01-01,100000,NA,TRUE,TRUE,NA,Москва,м,Баруздин,какое оно море
"Баруздин, С.",Ласточкин младший и Ласточкин старший,NA,1957-01-01,90000,FALSE,TRUE,FALSE,NA,Москва,м,Баруздин,ласточкин младший и ласточкин старший
"Баруздин, С.",Любитель фотографии,Рассказщы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,любитель фотографии
"Баруздин, С.",Новые дворики,Повесть,1961-01-01,115000,FALSE,TRUE,FALSE,FALSE,Москва,м,Баруздин,новые дворики
"Баруздин, С.",Новые дворики. Только не завтра. Верить и помнить,Повесть,1963-01-01,100000,FALSE,TRUE,FALSE,TRUE,Москва,м,Баруздин,новые дворики только не завтра верить и помнить
"Баруздин, С.",Пионерский петух,Рассказы,1965-01-01,600000,TRUE,NA,NA,NA,Москва,м,Баруздин,пионерский петух
"Баруздин, С.",Повести и рассказы,Повести и рассказы,1977-01-01,100000,FALSE,TRUE,TRUE,NA,Москва,м,Баруздин,повести и рассказы
"Баруздин, С.",Повторение пройденного,Роман,1965-01-01,30000,NA,TRUE,NA,NA,Москва,м,Баруздин,повторение пройденного
"Баруздин, С.",Про Светлану,NA,1958-01-01,50000,TRUE,TRUE,FALSE,NA,Минск,М,Баруздин,про светлану
"Баруздин, С.",Рави и Шаши,Повесть,1973-01-01,1800000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,рави и шаши
"Баруздин, С.",Светлана-пионерка,Рассказы,1978-01-01,1500000,TRUE,FALSE,FALSE,NA,Москва,м,Баруздин,светлана пионерка
"Баруздин, С. А.",Собрание сочинений,NA,1984-01-01,100000,TRUE,NA,NA,NA,NA,м,Баруздин,собрание сочинений
"Баруздин, С.","Страна,где мы живем",NA,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,странагде мы живем
"Баруздин, С.","Там, где шумят Михайловские рощи",NA,1971-01-01,75,NA,TRUE,TRUE,NA,Ленинград,м,Баруздин,там где шумят михайловские рощи
"Баруздин, С.",Только не завтра,Повесть,1962-01-01,115000,FALSE,TRUE,FALSE,FALSE,Москва,м,Баруздин,только не завтра
"Баруздин, С. А.",Тоня из Семеновки,Маленькие повести и рассказы,1982-01-01,75000,NA,TRUE,TRUE,NA,NA,м,Баруздин,тоня из семеновки
"Баруздин, С.",Тринадцать лет,Повести и рассказы,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Баруздин,тринадцать лет
"Баруздин, С.",Человеки,Рассказ,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,человеки
"Баруздин, С. А.",Шел по улице солдат,Рассказы,1982-01-01,2000000,NA,TRUE,TRUE,NA,NA,м,Баруздин,шел по улице солдат
"Басина, М.",Мы идем по Ленинграду,Рассказ,1973-01-01,200000,TRUE,FALSE,FALSE,FALSE,Ленинград,ж,Басина,мы идем по ленинграду
"Баскаков, В. Е.",Кружок на карте,Повести,1982-01-01,100000,TRUE,NA,NA,NA,NA,м,Баскаков,кружок на карте
"Баталов, В.",Шатун,Повесть,1972-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,м,Баталов,шатун
"Батров, А.","Барк ""Жемчужный""",Рассказы,1963-01-01,90000,FALSE,TRUE,FALSE,FALSE,Москва,м,Батров,барк жемчужный
"Батров, А.",В одесской гавани,Рассказ,1974-01-01,75000,FALSE,TRUE,FALSE,NA,Москва,м,Батров,в одесской гавани
"Батров, А.",Завтра - океан,Повесть,1954-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва,м,Батров,завтра океан
"Батров, А.",Мальчик и чайка,Рассказы,1961-01-01,115000,FALSE,TRUE,FALSE,FALSE,Москва,м,Батров,мальчик и чайка
"Батров, А.",Матросская королева,Рассказы,1963-01-01,15000,FALSE,TRUE,TRUE,FALSE,Одесса,м,Батров,матросская королева
"Батров, А.",Много солнца,Новеллы,1962-01-01,6500,FALSE,TRUE,FALSE,FALSE,Одесса,м,Батров,много солнца
"Батров, А.",Настоящие друзья,NA,1955-01-01,50000,FALSE,TRUE,FALSE,TRUE,Одесса,м,Батров,настоящие друзья
Батров А.,Наш друг Хосе,NA,1952-01-01,30000,FALSE,TRUE,TRUE,TRUE,Москва; Ленинград,м,Батров,наш друг хосе
"Батров, А.",Одесские девчонки,Новеллы,1971-01-01,15,NA,NA,NA,NA,Одесса,м,Батров,одесские девчонки
"Батров, А.",Три бескозырки,Рассказ,1973-01-01,30000,NA,NA,NA,TRUE,Одесса,м,Батров,три бескозырки
"Батуев, А. М.",Призвание,Рассказы и очерки,1982-01-01,100000,NA,TRUE,NA,NA,NA,м,Батуев,призвание
"Батурин, И.",Белый голубь,Повесть,1940-01-01,10000,TRUE,TRUE,FALSE,FALSE,Иркутск,м,Батурин,белый голубь
"Батурина, А. С.",Таежная ягода,Повесть,1984-01-01,100000,TRUE,NA,NA,NA,NA,ж,Батурина,таежная ягода
"Батырбаев, Т.",Кукушонок,Повесть,1972-01-01,100000,FALSE,TRUE,TRUE,FALSE,Йошкар-Ола,м,Батырбаев,кукушонок
Баутин А.,Пылающая Пресня,Повесть,1932-01-01,20000,NA,TRUE,NA,NA,NA,м,Баутин,пылающая пресня
"Баханцев, Д. Н.",Чужие следы,Повесть,1982-01-01,100000,TRUE,NA,NA,NA,NA,м,Баханцев,чужие следы
"Бахарева, Л. П.",На золотом крыльце,Повести,1982-01-01,30000,NA,TRUE,TRUE,NA,Воронеж,ж,Бахарева,на золотом крыльце
"Бахишев, Ф.",Бег времени,Рассказы,1973-01-01,5000,FALSE,TRUE,TRUE,FALSE,Махачкала,м,Бахишев,бег времени
"Бахревский, В. А.",Арсюша и другие шестилеточки,повесть,1990-01-01,150000,TRUE,NA,NA,NA,Москва,м,Бахревский,арсюша и другие шестилеточки
"Бахревский, В.",Дорогое солнце,Рассказы,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Бахревский,дорогое солнце
"Бахревский, В. А.",Дядюшка Шорох и шуршавы,Рассказы и сказка,1982-01-01,100000,TRUE,NA,NA,NA,NA,м,Бахревский,дядюшка шорох и шуршавы
"Бахревский, В.",Культяпные олени,Повесть и рассказы,1964-01-01,75000,NA,NA,TRUE,NA,Москва,м,Бахревский,культяпные олени
"Бахревский, В.",Мальчик с Веселого,Повести и рассказы,1971-01-01,75,NA,TRUE,NA,NA,Москва,м,Бахревский,мальчик с веселого
"Бахревский, В.",Пулисангинское ущелье,Рассказы,1965-01-01,0,NA,TRUE,NA,NA,Москва,м,Бахревский,пулисангинское ущелье
"Бахревский, В.",Светка,Повесть и рассказы,1965-01-01,50000,NA,TRUE,NA,NA,Москва,м,Бахревский,светка
"Бахревский, В. А.",Футбол,"Повести, рассказы, миниатюры, стихи",1984-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Бахревский,футбол
"Бахревский, В.",Хранительница мерииана,"Повести, рассказы, стихи",1965-01-01,115000,NA,TRUE,TRUE,NA,Москва,м,Бахревский,хранительница мерииана
"Бахтамов, Р.",Властелин Окси-мира,Повесть и рассказы,1965-01-01,50000,NA,TRUE,TRUE,NA,Москва,м,Бахтамов,властелин окси мира
"Бачинская, С. В.","Про силу воли и клубничное варенье, а также другие веселые истории",рассказ,1989-01-01,100000,TRUE,NA,NA,NA,Алма-Ата,ж,Бачинская,про силу воли и клубничное варенье а также другие веселые истории
"Башмаков, В.","За Синь-хребтом,в медвежьем царстве,или Приключения Петьки Луковкина в Уссурийской тайге",Повесть,1972-01-01,30000,NA,NA,NA,TRUE,Владивосток,м,Башмаков,за синь хребтомв медвежьем царствеили приключения петьки луковкина в уссурийской тайге
"Башмаков, В.",Приключения Петьки ЛУковкина в Уссурийской тайге,NA,1966-01-01,30000,NA,TRUE,NA,NA,Владивосток,м,Башмаков,приключения петьки луковкина в уссурийской тайге
"Баюканский, А.","Про Севку, каскадеров и ""железную бабу""",Повесть,1974-01-01,50000,TRUE,FALSE,FALSE,NA,Воронеж,м,Баюканский,про севку каскадеров и железную бабу
"Беганская, Я.",Далеко на Севере,NA,1955-01-01,8250,FALSE,TRUE,FALSE,NA,Магадан,ж,Беганская,далеко на севере
"Бедарев, О.",Мы с Витькой,NA,1959-01-01,30000,TRUE,FALSE,FALSE,NA,Москва,М,Бедарев,мы с витькой
"Бедарев, О.",Я сын моряка,NA,1960-01-01,300000,TRUE,FALSE,FALSE,NA,Москва,М,Бедарев,я сын моряка
"Бедзик, Д.",Студеные Воды,Повесть,1973-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва,м,Бедзик,студеные воды
"Безано, А.; Зверев, М.",Медвежий цирк,Рассказы,1962-01-01,30000,TRUE,TRUE,FALSE,FALSE,Новосибирск,м,Безано,медвежий цирк
"Бездырев, А.",Илька приехал в Кутояр,Повесть,1964-01-01,75000,NA,TRUE,NA,NA,Москва,м,Бездырев,илька приехал в кутояр
"Бейлина, Н.","Калитка, отворись!",Повесть,1962-01-01,65000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Бейлина,калитка отворись
"Бейлина, Н.","КОлитка, отворись!",Повесть,1966-01-01,100000,NA,NA,NA,NA,Москва,ж,Бейлина,колитка отворись
"Бек, А. А.",Волокамское шоссе,Повесть,1982-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Бек,волокамское шоссе
"Бектенов, К.",У горячего озера,Повесть,1965-01-01,10000,NA,NA,TRUE,NA,Фрунзе,м,Бектенов,у горячего озера
"Белахова, М.",Две повести,Повесть,1962-01-01,115000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Белахова,две повести
"Белахова, М.",Две повести. Дочь. Сын.,NA,1966-01-01,75000,NA,NA,TRUE,NA,Москва,ж,Белахова,две повести дочь сын
"Белахова, М.",Дочь,Повесть,1961-01-01,100000,FALSE,NA,TRUE,FALSE,Москва,ж,Белахова,дочь
"Белахова, М.",Драгоценный груз,Рассказы,1953-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,ж,Белахова,драгоценный груз
"Белахова, М.",Повести и рассказы,Повести и рассказы,1971-01-01,75,NA,NA,NA,NA,Москва,ж,Белахова,повести и рассказы
"Белахова, М.",Разлад,Повесть,1973-01-01,300000,NA,NA,NA,TRUE,Москва,ж,Белахова,разлад
"Белинский, А. И.",Второй год войны,Повесть,1984-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Белинский,второй год войны
"Белкин, А.",Золотой меридиан,Повесть,1976-01-01,65000,TRUE,TRUE,FALSE,NA,Ярославль,м,Белкин,золотой меридиан
"Белов, Р.",Вся его жизнь,Рассказ,1964-01-01,30000,TRUE,NA,NA,NA,Пермь,м,Белов,вся его жизнь
"Белов, В.",Катюшин дождик,NA,1972-01-01,225000,TRUE,FALSE,FALSE,FALSE,Вологда,м,Белов,катюшин дождик
"Белов, Ю. П.",Угон,Повесть,1983-01-01,50000,NA,TRUE,TRUE,NA,Ашхабад,м,Белов,угон
"Белоглазова, Р.В.",Пластилиновый мальчишка,Рассказы,1980-01-01,15000,TRUE,TRUE,FALSE,FALSE,Улан-Удэ,ж,Белоглазова,пластилиновый мальчишка
"Белозеров, Т. М.",Сладкая клюква,Рассказы,1983-01-01,100000,TRUE,NA,NA,NA,Омск,м,Белозеров,сладкая клюква
Белокриницкий С.,Первые комсомольцы,NA,1936-01-01,15000,NA,NA,TRUE,NA,Одесса,м,Белокриницкий,первые комсомольцы
"Белокрылов, В. А.",У себя дома,повесть,1985-01-01,30000,NA,TRUE,TRUE,NA,Воронеж,м,Белокрылов,у себя дома
"Белоусов, А.",Камень нерушимый,Повесть,1962-01-01,50000,FALSE,TRUE,TRUE,FALSE,Пермь,м,Белоусов,камень нерушимый
"Белоусов, В. М.","Операция ""Рептилия""",Повесть,1984-01-01,30000,NA,TRUE,TRUE,NA,Мурманск,м,Белоусов,операция рептилия
"Белоусов, В.",Пути-дороги,NA,1956-01-01,75000,FALSE,FALSE,TRUE,NA,Киев,м,Белоусов,пути дороги
"Белоцерковский, А.",Снежный человек,Повесть и рассказы,1972-01-01,12000,NA,NA,NA,TRUE,Алма-Ата,м,Белоцерковский,снежный человек
"Белый, Л.",Девочка едет домой,Рассказы,1961-01-01,15000,FALSE,TRUE,FALSE,FALSE,Иркутск,м,Белый,девочка едет домой
"Белых, Г.",Дом веселых нищих,Повесть,1965-01-01,100000,NA,TRUE,NA,NA,Ленинград,м,Белых,дом веселых нищих
