author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Гайдар, А.","Чук и Гек",,1960,10000,0,1,0,,Ереван,М
"Гайдар, А.",Школа,,1960,75000,0,1,0,,Иваново,М
"Гасенко, Г.","Дед Матвей и Вовка",,1959,15000,0,1,0,,"Ростов на Дону",М
"Георгиевская, С.",Отрочество,,1960,75000,0,1,0,,Москва,Ж
"Гехт, С.","Три плова",,1959,75000,0,1,0,,Москва,М
"Голявкин, В.","Наши с Вовкой разговоры",,1960,215000,1,0,0,,Ленинград,М
"Голявкин, В.","Тетрадки под дождём",,1959,11500,1,0,0,,Ленинград,М
"Горбовцев, М.","Мишкино детство",,1959,200000,0,1,0,,Москва,М
"Горбунов, Н.",Витька-тренер,,1958,75000,0,1,1,,Москва,М
"Греков, А.","Мои товарищи",,1960,85000,0,1,0,,Москва,М
"Губарев, В.","Трое на острове",,1959,115000,1,0,0,,Москва,М
"Давыдов, И.","Ребята с нашего двора",,1959,15000,1,0,0,,Пенза,М
"Дальний, Б.","Трое отважных",,1958,30000,0,1,0,,Воронеж,М
"Дик, И.","Девчонки и мальчишки",,1960,115000,1,1,0,,Москва,М
"Диковский, С.",Патриоты,,1958,50000,0,1,0,,Москва,М
"Добряков, В.","Староста класса",,1959,30000,0,1,0,,Киев,М
"Достян, Р.","Два человека",,1958,30000,0,1,1,,Ленинград,Ж
"Достян, Р.","Нежданный друг",,1959,215000,1,0,0,,Ленинград,Ж
"Дубов, Н.",Сирота,,1958,50000,0,0,1,,Киев,М
"Дудников, Д.",Вовка,,1958,45000,1,0,0,,Краснодар,М
"Дягилев, В.","Таня номер два",,1959,200000,1,0,0,,Москва,М
"Езерская, Г.","Маринкины друзья",,1959,30000,1,0,0,,Тула,Ж
"Елагин, В.","Когда тебе будет семнадцать",,1960,15000,0,1,0,,Москва,М
"Заботин, И.","Скоро в школу",,1958,15000,1,0,0,,Казань,М
"Иванов, И.","Гришкино ученье",,1958,15000,0,1,0,,Свердловск,М
"Каверин, В.","Юность Тани",,1958,75000,0,0,1,,Москва,М
"Кардашова, А.","Большой день в жизни Кости",,1960,90000,0,1,0,,Москва,Ж
"Кассиль, Л.","Дорогие мои мальчишки",,1959,50000,1,0,0,,Ташкент,М
"Киселев, В.","Первая песня",,1960,115000,1,0,0,,Москва,М
"Кожевников, В.","Заре навстречу",,1958,200000,0,1,0,,Москва,М
"Кожевников, В.","Заре навстречу",,1959,20000,0,1,0,,Москва,М
"Кожевников, В.","Март - апрель",,1960,130000,0,1,0,,Москва,М
"Козлов, В.",Валерка-председатель,,1960,115000,1,0,0,,Ленинград,М
"Колосов, А.","Девочка из Полесья",,1959,75000,0,1,0,,Москва,М
"Колосов, М.",Мальчишка,,1958,30000,0,1,0,,Курск,М
"Колосов, М.",Мальчишка,,1960,30000,0,1,0,,Ленинград,М
"Коновалов, Гр.",Вчера,,1960,75000,0,1,1,,Саратов,М
"Кононов, А.","Верное сердце",,1958,50000,0,1,0,,Минск,М
"Корнилова, М.","Катя из Мичуринска",,1960,30000,0,0,1,,Ташкент,Ж
"Котовщикова, А.","Странная девочка",,1959,115000,1,0,0,,Ленинград,Ж
"Крутиков, А.","Повесть о детстве",,1959,15000,0,1,1,,Свердловск,М
"Кудряшова, С.","Мальчишки и девчонки",,1958,45000,0,1,0,,Краснодар,Ж
"Кукуев, Л.","Девчонкам и мальчишкам",,1959,30000,1,0,0,,Иркутск,М
"Куракин, П.","Далекая юность",,1959,90000,0,0,1,,Ленинград,М
"Лагин, Л.","Старик Хоттабыч",,1958,100000,1,1,0,,Москва,М
"Лагин, Л.","Старик Хоттабыч",,1959,200000,1,1,0,,Москва,М
"Лагин, Л.","Старик Хоттабыч",,1958,50000,1,1,0,,Ташкент,М
"Лагин, Л.","Старик Хоттабыч",,1959,75000,1,1,0,,Киев,М
"Лебедев, Ю.","Красный галстук",,1959,15000,0,1,0,,Омск,М
"Левин, Б.","По затерянным следам",,1958,100000,0,1,0,,Харьков,М
"Левин, В.","Две сосны",,1960,50000,1,1,0,,Одесса,М
"Левченко, Н.",Минька,,1958,5000,1,0,0,,Махачкала,М
"Ликстанов, И.","Безымянная слава",,1959,85000,0,1,0,,Москва,М
"Ликстанов, И.",Малышок,,1959,85000,0,1,0,,Москва,М
"Ликстанов, И.","Первое имя",,1958,75000,0,1,1,,Свердловск,М
"Ликстанов, И.","Первое имя",,1958,100000,0,1,1,,Москва,М
"Лойко, Н.","Ася находит семью",,1960,140000,0,1,0,,Москва,Ж
"Люфанов, Е.",Помощники,,1959,115000,1,0,0,,Ленинград,М
"Лясковский, В.","Как Тимошка бычков ловил",,1958,215000,1,0,0,,Киев,М
"Максимович, Н.",Клад,,1959,50000,1,0,0,,Пермь,Ж
"Малевинский, Ю.","Андрейкины рассказы. Первый день",,1958,15000,1,0,0,,Казань,М
"Маликов, К.","Воробьиная купальня",,1960,100000,1,0,0,1,Смоленск,М
"Малюгин, П.","Аннушкина Аллея",,1960,300000,1,0,0,,Киров,М
"Мамедов, М.",Карандаш,,1959,40000,1,1,0,,Смоленск,М
"Мамушин, В.","Товарищи помогли",,1958,5000,0,1,0,,Иваново,М
"Мандель, А.","Спор у ворот",,1959,25000,1,0,0,,Орел,М
"Марченко, Т.",Подарок,,1960,75000,1,0,0,,Краснодар,Ж
"Маслов, И.",Друзья,,1959,3000,0,1,0,,Абакан,М
"Матвеев, Г.",Семнадцатилетние,,1958,75000,0,1,1,,Челябинск,М
"Матвеев, Г.",Семнадцатилетние,,1959,100000,0,1,0,,Ленинград,М
"Матвеев, Г.",Семнадцатилетние,,1960,75000,0,1,1,,Смоленск,М
"Матвеев, Г.",Тарантул,,1958,20000,0,1,1,,Алма-Ата,М
"Матвеев, Г.",Тарантул,,1959,75000,0,1,1,,Горький,М
"Матвиенко, Н.",Петя-пограничник,,1960,70300,1,0,0,1,Львов,М
"Матушкин, В.","Солдатский котелок",,1960,100000,0,1,0,,Москва,М
"Матюшин, М.","В большой семье",,1958,90000,0,1,0,,Москва,М
"Махров, К.","Сердца первое волнение",,1959,30000,0,0,1,,Пермь,М
"Медведев, Е.",Маринка,,1958,30000,1,0,0,,Барнаул,М
"Медякова, Е.","Лев и Бобик",,1958,15000,0,1,0,,Свердловск,Ж
"Мелентьев, В.","Солнце над школой",,1958,15000,0,1,0,,Иваново,М
"Мелентьев, В.","Солнце над школой",,1959,90000,0,1,0,,Москва,М
"Меттер, И.","Сердитый бригадир",,1960,30000,0,1,1,,Ленинград,М
"Минутко, И.","Девочка из нашего класса",,1959,115000,1,0,0,,Москва,М
"Минутко, И.","Жизнь и криключения Кубышки",,1958,75000,1,1,0,,Тула,М
"Миронова, Д.","Потерянное детство",,1959,90000,1,0,0,,Москва,Ж
"Митта, А.","Витя в тигровой шкуре",,1960,125000,1,1,0,,Москва,М
"Михайлов, Р.","Тайной владеет пеон",,1960,115000,0,1,1,,Ленинград,М
"Михайлова, В.","Алая лента",,1960,45000,0,1,0,,Симферополь,Ж
"Михасенко, Г.","Кандаурские мальчишки",,1959,30000,0,1,0,,Новосибирск,М
"Михеев, М.","Капитаны 8 ""А""",,1957,30000,0,1,0,,Новосибирск,М
"Михеев, М.","Президент пионерского клуба",,1960,30000,0,1,0,,Новосибирск,М
"Могилевская, С.","Гори, каш костёр!",,1960,215000,1,0,0,,Москва,Ж
"Могилевская, С.","Марка страны Гонделупы",,1958,100000,1,0,0,,Москва,Ж
"Молчанова, Л.","Детство Лены",,1958,150000,0,1,0,,Москва,Ж
"Морозов, В.","В разведку шёл мальчишка",,1959,130000,1,1,0,,Москва,М
"Москвин, Н.","Лето летающих",,1958,90000,0,1,0,,Москва,М
"Москвин, Н.","След человека",,1959,90000,0,0,1,,Москва,М
"Мостовский, П.","На каникулах",,1958,30000,0,1,0,,Москва,М
"Мостовский, П.","На каникулах",,1958,15000,1,1,0,,Красноярск,М
"Мошковский, А.","Белые буруны",,1959,100000,0,1,0,,Москва,М
"Мошковский, А.","Три белоснежных оленя",,1960,115000,1,1,0,,Москва,М
"Мусатов, А.","Большая весна",,1959,100000,0,1,0,,Москва,М
"Мусатов, А.",Варя,,1960,100000,1,0,0,,Москва,М
"Мусатов, А.","Высокое небо",,1960,15000,0,0,1,,Благовещенск,М
"Мусатов, А.","Гори ясно…",,1960,125000,1,1,0,,Москва,М
"Мусатов, А.","Дождик не из тучки",,1960,125000,1,0,0,,Москва,М
"Мусатов, А.","Дом на горе",,1959,30000,0,1,0,,Москва,М
"Мусатов, А.","Земля молодая",,1960,65000,0,0,1,,Москва,М
"Мусатов, А.",Стожары,,1958,75000,0,1,0,,Москва,М
"Мусатов, А.",Стожары,,1960,75000,0,1,0,,Барнаул,М
"Нагибин, Ю.","На озере Великом",,1958,500000,1,0,0,,Москва,М
"Нагибин, Ю.","Трудное счастье",,1958,75000,0,0,1,,Москва,М
"Нагишкин, Д.","Тихая бухта",,1959,100000,1,1,0,,Благовещенск,М
"Надеждина, Н.","Я вижу море",,1959,315000,1,0,0,,Москва,Ж
"Назаренко, М.","На вершине",,1959,30000,0,1,0,,Новосибирск,Ж
"Нарышкина, М.",Вавка,,1960,15000,0,1,0,,Ленинград,Ж
"Наумов, С.","Тайна партизанского стана",,1959,15000,0,1,0,,Свердловск,М
"Недоля, И.",Карагез,,1960,30000,1,1,0,,Краснодар,М
"Незлобин, Н.","Кругосветная сумка",,1958,700000,1,0,0,,Москва,М
"Нечаев, А.","Лесные тайны",,1959,15000,1,1,0,,Благовещенск,М
"Никитенко, К.","Толбага - долина дружбы",,1959,10000,0,1,0,,Свердловск,Ж
"Никитин, С.","Дорогой чести",,1958,150000,0,1,1,,Москва,М
"Никитич, Н.","Андрюша идет в школу",,1958,75000,1,0,0,,Минск,Ж
"Никонов, Н.","Мальчишки и девчонки",,1958,15000,0,1,0,,Свердловск,М
"Никулин, Г.","Приключения Петьки Зулина",,1960,80000,0,1,1,,Ленинград,М
"Никулин, М.","Жизнь впереди",,1960,75000,0,1,1,,Москва,М
"Новогрудский, Г.","Дик с 12-й Нижней",,1958,200000,0,1,0,1,Москва,М
"Носилов, К.","Северные рассказы",,1959,200000,0,1,0,,Ленинград,М
"Носов, Е.","На рыбачьей тропе",,1958,30000,0,1,0,,Курск,М
"Носов, Н.","Веселые рассказы и повести",,1958,100000,1,0,0,,Москва,М
"Носов, Н.","Веселые рассказы и повести",,1959,100000,1,0,0,,Москва,М
"Носов, Н.","Как Незнайкины друзья Винтик и Шпунтик сделали пылесос",,1960,100000,1,0,0,1,Москва,М
"Носов, Н.","Незнайка в солнечном городе",,1958,165000,1,0,0,1,Москва,М
"Носов, Н.","Незнайка в солнечном городе",,1959,100000,1,0,0,1,Москва,М
"Носов, Н.","Незнайка в солнечном городе",,1959,75000,1,0,0,1,Минск,М
"Носов, Н.","Приключения Незнайки",,1959,100000,1,0,0,1,Москва,М
"Носов, Н.","Приключения Незнайки",,1959,5000,1,0,0,1,Куйбышев,М
"Носов, Н.","Приключения Незнайки",,1960,200000,1,0,0,1,Москва,М
"Носов, Н.",Незнайка-путешественник,,1958,115000,0,1,0,1,Москва,М
"Носов, Н.","Приключения Незнайки и его друзей",,1958,100000,1,0,0,1,Москва,М
"Носов, Н.","Приключения Незнайки и его друзей",,1959,50000,1,0,0,1,Минск,М
"Носов, Н.","Приключения Незнайки и его друзей",,1959,50000,1,0,0,1,Ташкент,М
"Овечкин, А.","Подвиг сигналиста",,1958,2000,0,1,0,,Минск,М
"Окский, Г.","Необыкновенная встреча",,1958,90000,0,1,0,,Москва,М
"Омбыш-Кузнецов, С.","Тимкино призвание",,1958,30000,0,1,0,,Иркутск,М
"Омбыш-Кузнецов, С.","Тимкино призвание",,1960,8500,0,1,0,,Тюмень,М
"Орлов, В.","Доброе сердце",,1959,30000,1,0,0,,Благовещенск,М
"Осеева, В.",Динка,,1959,115000,0,1,0,,Москва,Ж
"Осеева, В.","Отцовская куртка",,1958,400000,1,0,0,,Москва,Ж
"Осеева, В.","Простое дело",,1960,60000,1,0,0,,Москва,Ж
"Осеева, В.",Рассказы,,1960,25000,1,0,0,1,Баку,Ж
"Осинин, Н.","Солнечный дождик",,1958,30000,1,1,0,,Новосибирск,М
"Осинин, Н.","Солнечный дождик",,1959,30000,1,1,0,,Москва,М
"Офин, Э.","Держу в руках огонь",,1960,90000,0,1,0,,Ленинград,М
"Офин, Э.",Женька,,1959,400000,1,1,0,,Москва,М
"Павленко, П.","Мальчик с Остоженки",,1958,150000,1,0,0,,Москва,М
"Павленко, П.","Степное солнце",,1960,165000,0,1,0,,Москва,М
"Павлов, Н.","Рассказы о Вадике и Жене",,1958,30000,1,0,0,,Барнаул,М
"Павлова, Е.",Находка,,1958,30000,1,0,0,,Кострома,Ж
"Павлова, Н.","У всякой пташки свои замашки",,1958,115000,1,0,0,,Москва,Ж
"Павличенко, Е.",Ламповщик,,1959,30000,0,1,1,,Новосибирск,М
"Пантелеев, И.",Щука,,1958,10000,1,0,0,,Абакан,М
"Пантелеев, Л.",Новенькая,,1960,200000,1,0,0,,Ленинград,М
"Пантелеев, Л.","Повести и рассказы",,1958,75000,0,1,1,,Москва,М
"Пантелеев, Л.","Повести и рассказы",,1959,75000,0,1,1,,Ленинград,М
"Пантелеев, Л.","Честное слово",,1959,500000,1,0,0,,Москва,М
"Пантелеев, Л.","Честное слово",,1959,3000,1,0,0,,Сталинабад,М
"Панькин, И.","Начало одной жизни",,1960,100000,0,1,0,,Москва,М
"Парыгина, Н.","Внук шахтера",,1958,15000,0,1,1,1,Тула,Ж
"Парыгина, Н.","Что сердцу дорого",,1958,15000,0,1,1,,Москва,Ж
"Пасько, С.","Моя летняя тетрадь",,1958,10000,0,1,0,,Кишинев,М
"Пасько, С.",Рассказы,,1960,20000,1,1,0,,Кишинев,М
"Пасько, С.",Степана,,1959,100000,1,0,0,,Москва,М
"Паустовский, К.","Далекие годы",,1960,100000,0,1,0,,Москва,М
"Паустовский, К.","Жильцы старого дома",,1958,50000,0,1,0,,Москва,М
"Паушкин, Г.","На зорьке",,1959,10000,0,0,1,,Казань,М
"Первенцев, А.","Шестнадцатая весна",,1958,165000,0,1,0,,Москва,М
"Первенцев, А.","Шестнадцатая весна",,1959,75000,0,1,0,,Москва,М
"Первенцев, А.","Шестнадцатая весна",,1958,75000,0,1,1,,Иркутск,М
"Пермитин, Е.","Раннее утро",,1958,90000,0,1,1,,Москва,М
"Пермяк, Е.",Балкунчик,,1960,50000,1,0,0,,Симферополь,М
"Пермяк, Е.","Дедушкин характер",,1960,90000,1,1,0,,Новосибирск,М
"Пермяк, Е.","Дедушкины глаза",,1959,30000,0,1,0,,Челябинск,М
"Пермяк, Е.","Обманное озеро",,1960,50000,1,0,0,,Омск,М
"Пермяк, Е.","Тонкая струна",,1958,115000,1,0,0,,Москва,М
"Пермяк, Е.","Тонкая струна",,1960,45000,1,0,0,,Москва,М
"Перовская, О.",Мармотка,,1959,30000,0,1,0,,Иркутск,Ж
"Перовская, О.","Ребята и зверята",,1960,200000,1,0,0,,Москва,Ж
"Петров, В.","Акимка из Плахинских двориков",,1958,90000,0,1,0,1,Москва,М
"Петрова, Г.","Настоящий товарищ",,1959,15000,0,1,0,,"Ростов на Дону",Ж
"Печерникова, И.","Ее любовь",,1959,30000,0,0,1,,Горький,Ж
"Печерский, Н.","Генка Пыжов - первый житель Братска",,1958,90000,0,1,0,,Москва,М
"Печерский, Н.","Генка Пыжов - первый житель Братска",,1960,100000,0,1,0,,Москва,М
"Печерский, Н.","Красный вагон",,1960,67000,0,1,0,,Москва,М
"Печерский, Н.","Красный вагон",,1960,30000,1,1,0,,Иркутск,М
"Печерский, Н.","У тебя все впереди, Валера!",,1959,30000,1,1,0,,Иркутск,М
"Печерский, Н.","Моя золотая радуга",,1957,30000,1,1,0,,Иркутск,М
"Пешкова, И.","Будем знакомы",,1960,15000,0,1,0,,Свердловск,Ж
"Погодин, Р.","Кирпичные острова",,1958,115000,1,0,0,,Ленинград,М
"Погодин, Р.","Кирпичные острова",,1960,200000,1,0,0,,Ленинград,М
"Полуянов, И.","Дочь солдата",,1959,15000,0,1,0,,Архангельск,М
"Полуянов, И.","Лесная почта",,1960,30000,1,1,0,1,Вологда,М
"Полуянов, И.","Лесной теремок",,1958,30000,0,1,0,1,Архангельск,М
"Полуянов, И.","Рога менурея",,1960,30000,0,0,1,,Архангельск,М
"Поляков, Е.","Сын коммуниста",,1960,90000,0,1,0,,Ленинград,М
"Поляков, С.",Урок,,1959,15000,0,1,0,,Одесса,М
"Полянский, Н.","Если хочешь быть волшебником",,1959,40000,0,1,0,,Минск,М
"Пономарев, С.","Верный друг",,1959,30000,1,1,0,,Сталинград,М
"Пономарев, С.","Тайна голубых пакетов",,1960,30000,0,1,0,,Сталинград,М
"Попов, Ю.","Волька Суховей терпит бедствие",,1960,15000,0,1,0,,Грозный,М
"Порфирьев, Б.","Хозяин большого трамплина",,1959,15000,0,1,1,,Киров,М
"Поступальская, М.","Чистое золото",,1960,75000,0,0,1,,Москва,Ж
"Прасолов, Н.",Журка,,1959,15000,1,0,0,,Тамбов,М
"Прилежаева, М.","Над Волгой",,1959,100000,0,1,0,,Москва,Ж
"Прилежаева, М.",Повести,,1959,115000,0,1,0,,Москва,Ж
"Пришвин, М.","Золотой луг",,1960,100000,1,1,0,,Москва,М
"Пришвин, М.","Лисичкин хлеб",,1959,200000,1,0,0,,Москва,М
"Пришвин, М.","Ребята и утята",,1959,100000,1,0,0,,Москва,М
"Прокофьев, Д.","Как арестовали куртку",,1958,30000,1,0,0,,Москва,М
"Птушкин, Г.","Суровое детство",,1959,10000,0,1,0,,Калуга,М
"Пуговкин, С.","Черная кость",,1959,30000,0,1,1,,Ленинград,М
"Пунух, П.","Девочка Савине",,1959,15000,0,0,1,1,Архангельск,М
"Пучков, М.","Маленькие выдумщики и обманщики",,1959,25000,1,0,0,,Ярославль,М
"Пушкарев, Г.","Сергей Мохов",,1960,80000,0,1,0,,Москва,М
"Пушкарев, Г.","Тайга расскажет",,1958,15000,1,1,0,,Томск,М
"Пятков, Г.","В гостях у моря",,1960,15000,1,0,0,,Симферополь,М
"Пятков, Г.","Сережкин сад",,1959,50000,1,0,0,,Симферополь,М
"Радовский, И.","Необыкновенные приключения Галочки с волшебной палочкой",,1958,90000,1,0,0,,Новосибирск,М
"Раковская, Н.","Мальчик из Ленинграда",,1960,150000,1,0,0,,Москва,Ж
"Римская-Корсакова, О.","Цвета разноцветные",,1960,75000,1,0,0,,Москва,Ж
"Рождественский, В.","В дружбе с мечтой",,1959,10000,0,1,1,,Ленинград,М
"Розанов, С.Г.","Приключения травки",,1959,200000,1,0,0,,Москва,М
"Розанов, С.Г.","Приключения травки",,1958,30000,1,0,0,,Ташкент,М
"Розанов, С.К.","Первый планшет",,1958,15000,0,0,1,1,Саратов,М
"Розенфельд, С.","Первая песня",,1959,30000,0,1,1,,Ленинград,М
"Романченко, О.",Иринка,,1959,200000,1,0,0,,Москва,Ж
"Романченко, О.","Отрядный почтальон",,1958,100000,1,0,0,,Тула,Ж
"Романюк, С.","Подзорная труба",,1959,5000,1,0,0,,Белгород,М
"Руднева, Л.","Встречи и верность",,1960,90000,0,0,1,,Москва,Ж
"Руссес, Т.",Мальчики,,1959,15000,0,1,0,,Симферополь,М
"Рутько, А.","Повесть о первом подвиге",,1960,200000,0,1,0,1,Москва,М
"Рыбаков, А.","Бронзовая птица",,1958,50000,0,1,0,,Минск,М
"Рыбаков, А.","Бронзовая птица",,1959,150000,0,1,0,,Москва,М
"Рыбаков, А.","Бронзовая птица",,1958,40000,0,0,1,,Ташкент,М
"Рыбаков, А.",Кортик,,1959,150000,0,1,0,,Москва,М
"Рыбаков, А.",Кортик,,1958,40000,0,1,0,,Ташкент,М
"Рыбаков, А.","Приключения Кроша",,1960,50000,0,1,0,,Москва,М
"Рысс, Е.",Петька-охотник,,1960,125000,1,0,0,,Москва,М
"Рысс, Е.",Петька-сыщик,,1960,125000,1,0,0,,Москва,М
"Рысс, Е.","Шестеро вышли в путь",,1959,90000,0,1,1,,Москва,М
"Рябинин, Б.","Алые гребешки",,1958,70000,0,1,0,,Москва,М
"Рябинин, Б.","Алые гребешки",,1958,15000,1,0,0,,Свердловск,М
"Рябинин, Б.",Малыши-желтыши,,1959,35000,1,0,0,,Свердловск,М
"Рябинин, Б.","Мои друзья",,1960,60000,0,1,0,1,Москва,М
"Рязанова, Е.","На пороге юности",,1958,75000,0,1,0,,Москва,Ж
"Рязанова, Е.","На пороге юности",,1960,100000,0,1,0,,Москва,Ж
"Рязанова, Е.",Фонарь,,1959,15000,1,1,0,,Саратов,Ж
"Рязанова, Е.",Фонарь,,1960,50000,0,1,0,,Москва,Ж
"Савельев, П.","Тайна старинной банки",,1959,15000,1,0,0,,Пенза,М
"Савин, В.","Старший в доме",,1960,15000,0,1,0,,Свердловск,М
"Сальников, Ю.","Разговор о Герое",,1957,30000,0,1,0,,Новосибирск,М
"Сальников, Ю.",Шестиклассники,,1959,30000,0,1,0,,Новосибирск,М
"Сальников, Ю.",Шестиклассники,,1960,150000,0,1,0,,Москва,М
"Сапаров, А.","Скворцы перелетают ладогу",,1960,90000,0,1,1,,Ленинград,М
"Сартаков, С.","Горный ветер",,1960,100000,0,1,0,1,Москва,М
"Сартаков, С.","По чунским порогам",,1959,75000,0,1,0,1,Красноярск,М
"Сахарнов, С.","Злой узел",,1960,150000,1,0,0,,Ленинград,М
"Сахнин, А.","Сквозь годы мчась",,1959,30000,0,1,0,,Москва,М
"Семин, Л.","Шумит глухомань",,1958,30000,0,1,0,,Ленинград,М
"Сергеев, М.","Волшебная галоша, или Необыкновенные приключения Вадима Смирнова, его лучшего друга Паши Кашкина и 33 невидимок из 117-й школы",,1958,30000,1,0,0,,Иркутск,М
"Сидоров, В.","Тайна белого камня",,1959,75000,0,1,0,,Барнаул,М
"Сизова, М.","История одной девочки",,1959,100000,1,1,0,,Москва,Ж
"Симонов, И.","Охотники за сказкаи",,1960,90000,0,1,1,,Москва,М
"Скорняков, А.","С такими не дружим",,1959,25000,0,1,1,,Пенза,М
"Соколовский, А.","Дом на улице Овражной",,1959,155000,0,1,0,,Москва,М
"Соловьева, М.","Неспокойное семейство",,1958,125000,1,0,0,,Ленинград,Ж
"Сотник, Ю.","Как я был самостоятельным",,1958,90000,1,0,0,,Москва,М
"Сотник, Ю.","Как я был самостоятельным",,1959,500000,1,0,0,,Москва,М
"Сталинская, Н.","О чем рассказала кукушка",,1960,130000,1,0,0,,Москва,Ж
"Степаненко, В.","Колькина тайна",,1960,90000,0,1,0,,Москва,М
"Сулиманов, М.","Черная пещера",,1958,165000,1,1,0,,Москва,М
"Супрун, И.","Егоркин разъезд",,1959,30000,0,1,0,,Новосибирск,М
"Суреев, П.","Дорогою детства",,1960,10000,0,1,0,,Иваново,М
"Сухачевский, С.","Коля Мяготин",,1960,140000,0,1,0,,Москва,М
"Сырова, М.","Извините, пожалуйста",,1959,75000,1,0,0,,Тюмень,Ж
"Тайц, Я.",Всадник,,1957,NA,1,0,0,,Москва,М
"Тартаковский, Б.","Моя обезьяна Зося",,1958,115000,1,0,0,,Киев,М
"Ткаченко, В.","Ход конём",,1959,30000,1,1,0,,Калинин,М
"Томин, Ю.","Алмазные тропы",,1960,73000,0,1,0,,Ленинград,М
"Томин, Ю.","Повесть об Атлантиде",,1959,30000,0,1,0,1,Ленинград,М
"Третьяков, Ю.","В плену у краснокожих",,1960,30000,0,1,0,,Воронеж,М
"Третьяков, Ю.",Осьминог,,1958,50000,0,1,0,,Москва,М
"Тумасов, Б.",Мишка-путешественник,,1958,30000,1,1,0,,Краснодар,М
"Туренская, В.",Девятая,,1958,90000,0,0,1,,Москва,Ж
"Туренская, В.",Девятая,,1958,30000,0,0,1,,Ставрополь,Ж
"Удалов, А.","Открыватели мира. Жизнь и приключения Кости Спиридонова",,1960,30000,0,0,1,1,Ташкент,М
"Уреевский, А.",Аквариум,,1958,50000,1,0,0,,Новосибирск,М
"Уреевский, А.",Клятва,,1960,30000,1,1,0,,Новосибирск,М
"Фадеев, А.","Молодая гвардия",,1958,200000,0,1,0,,Москва,М
"Фадеев, А.","Молодая гвардия",,1959,250000,0,1,0,,Москва,М
"Фадеев, А.","Молодая гвардия",,1960,160000,0,1,0,,Москва,М
"Фадеев, А.","Молодая гвардия",,1959,75000,0,1,0,,Москва,М
"Фатеев, А.","На большой поляне",,1959,65000,0,1,0,,Симферополь,М
