author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Орлов, О. П.","Штурман с ""Альбатроса""",Рассказы,1979,100000,1,0,0,0,Москва,м
"Осеева, В. А.",Все вместе,Повесть и рассказы,1979,100000,0,1,0,0,Москва,ж
"Осеева, В. А.",Динка прощается с детством,Повесть,1979,100000,1,1,0,0,Москва,ж
"Островский, Н. А.",Как закалялась сталь,Роман,1979,300000,0,1,1,0,Минск,м
"Островский, Н. А.",Рожденные бурей,Роман,1980,100000,0,0,1,0,Москва,м
"Павлова, Е. Е.",У берегов детства,Повесть,1980,75000,0,1,1,0,Москва,ж
"Панов, А. С.",Дамка хочет говорить,Повесть,1979,50000,0,1,0,0,Иркутск,м
"Парнов, Е. И.",Драконы грома,Рассказы и повесть,1981,75000,0,0,1,0,Москва,м
"Паустовский, К. Г.",Золтой линь,Рассказы,1979,100000,1,0,0,0,Москва,м
"Паустовский, К. Г.",Кот-ворюга,Рассказ,1980,2000000,1,0,0,0,Москва,м
"Паустовский, К. Г.",Летние дни,Рассказы,1979,750000,0,0,0,0,Москва,м
"Паустовский, К. Г.",Мещерская сторона,Повесть и рассказы,1981,100000,0,1,1,0,Воронеж,м
"Паустовский, К. Г.",Разливы рек,Рассказы,1981,300000,0,1,1,0,Иркутск,м
"Пашин, В. В.",Перпетуум-мобиле,Рассказы,1981,215000,1,0,0,0,Ярославль,м
"Перкин, Н. С.",Мальчик из местечка,Повесть,1981,28000,0,1,1,0,Минск,м
"Пермяк, Е. А.",Торопливый ножик,Рассказы,1981,2000000,1,0,0,0,Москва,м
"Перуанская, В. В.",Мы - земляне,Повесть,1981,200000,0,1,1,0,Москва,ж
"Петухов, А. В.",Люди суземья,Повесть,1980,30000,0,0,1,0,Архангельск,м
"Печерникова, Т. А.",У нас с Галкой каникулы,Повесть,1981,100000,1,0,0,0,Москва,ж
"Пивоварова, И. М.",Старичок в клетчатых брюках,Повесть,1981,100000,1,0,0,0,Москва,ж
"Пикуль, В. С.",Мальчики с бантиками,Повесть,1979,100000,0,1,1,0,Ленинград,м
"Платонов, А. П.",У человеческого сердца,Рассказы,1981,100000,0,1,1,0,Москва,м
"Поздняков, В. А.",Тихий свет над чистой водой,Рассказы,1980,15000,0,0,0,0,Тула,м
"Полевой, Б. Н.",Мы - советские люди,Рассказы,1980,100000,0,1,0,0,Москва,м
"Полевой, Б. Н.",Разведчики,Рассказы,1979,750000,1,0,0,0,Москва,м
"Полетаев, С. ",Озорники,Повесть,1979,75000,0,1,1,0,Москва,м
"Поликарпова, Т. Н.",Две березы на холме,Повесть,1979,100000,0,1,0,0,Москва,ж
"Полуянов, И. Д.",Одолень-трава,Повесть,1979,100000,0,1,1,0,Ленинград,м
"Полуянов, И. Д.",Седьмой патрон,Повесть,1981,30000,0,1,0,0,Архангельск,м
"Пономарев, И. И.",Лесные человечки,Рассказы,1979,100000,1,0,0,0,Москва,м
"Попов, В. Н.",В свои ворота,Повести и рассказы,1981,30000,0,0,0,0,Ленинград,м
"Прилежаева, М. П.",Всего несколько дней,Повесть,1980,100000,0,1,1,0,Москва,ж
"Прилежаева, М. П.",Зеленая ветка мая,Повесть,1979,200000,0,0,1,0,Москва,ж
"Принцев, Ю. Я.",Скачу за радугой,Повесть,1981,200000,0,0,0,0,Ленинград,м
"Принцев, Ю. Я.",Тревожная наша юность,Повесть,1980,100000,0,1,1,0,Ленинград,м
"Пришвин, М. М.",В краю дедушки Мазая,Рассказы,1979,250000,0,1,0,0,Волгоград,м
"Пришвин, М. М.",Вася Веселкин,Рассказы,1979,1500000,1,0,0,0,Москва,м
"Пришвин, М. М.",Кладовая солнца,Повесть и рассказы,1980,300000,1,0,0,0,Минск,м
"Пришвин, М. М.",Лесной шатер,Рассказы,1980,100000,1,0,0,0,Киев,м
"Пришвин, М. М.",Лисичкин хлеб,Повесть и рассказы,1979,500000,0,1,0,0,Москва,м
"Пришвин, М. М.",Лисичкин хлеб,Рассказы,1980,3000000,1,0,0,0,Москва,м
"Прокопов, П. И.",Ожидается перемена погоды,Повесть,1979,30000,0,1,1,0,Краснодар,м
"Пушкин, В. В.",Памятный бой,Рассказы и повесть,1980,100000,0,1,1,0,Москва,м
"Радзиевская, С. Б.",Полосатая спинка,Рассказы,1979,300000,0,1,0,0,Казань,ж
"Раевский, Б. М.",Поединок с самим собой,Повесть и рассказы,1980,100000,0,1,1,0,Ленинград,м
"Разгон, Л. Э.",Молодость республики,Рассказы,1981,150000,1,0,0,0,Москва,м
"Разгон, Л. Э.",Сила тяжести,Роман,1979,75000,0,0,1,0,Москва,м
"Разумневич, В. Л.",Письма без марок,Повесть,1981,100000,1,0,0,0,Москва,м
"Раскатов, М. Е.",Пропавшая буква,Повесть,1981,100000,1,0,0,0,Москва,м
"Распутин, В. Г.",Уроки французского,Рассказы,1981,200000,0,1,1,0,Иркутск,м
"Распутин, В. Г.",Уроки французского,Рассказы,1981,100000,0,1,0,0,Москва,м
"Родионов, М. И.",Утро на Сетуни,Рассказы,1979,12000,0,1,1,0,Мектеп,м
"Розанов, С. К.",Атаманова тайна,Повесть,1979,30000,0,1,1,0,Саратов,м
"Романовский, С. Т.",Двое в седле,Рассказы,1981,100000,1,0,0,0,Москва,м
"Романовский, С. Т.",Охотничий рог,Рассказы,1979,100000,1,0,0,0,Москва,м
"Романовский, С. Т.",Синяя молния,Повесть,1980,100000,1,0,0,0,Москва,м
"Росин, А. М.",За золотым руном,Повесть,1980,28000,0,1,0,0,Минск,м
"Росин, В. Е.",Беда Валерки Копылова,Рассказы,1979,115000,1,1,0,0,Киев,м
"Рыбаков, А. Н.",Кортик,Повесть,1979,200000,0,0,0,0,Ленинград,м
"Рыбаков, А. Н.",Кортик,Повесть,1981,100000,0,0,0,0,Москва,м
"Рыбаков, А. Н.",Приключения кроша,Повесть,1980,100000,0,1,1,0,Москва,м
"Рыбалко, В. С.",Про Димку и Ромку,Рассказы,1980,100000,1,0,0,0,Куйбышев,м
"Рыжаков, В. С.",Светлые сумерки,Повесть,1979,50000,0,1,1,0,Горький,м
"Рыжаков, В. С.",Скупые годы,Повесть,1979,100000,0,1,1,0,Москва,м
"Рыжих, Н. П.",Бурное море,Повесть,1979,75000,0,0,1,0,Москва,м
"Рысс, Е. С.",Шестеро вышли в путь,Роман,1979,100000,0,0,1,0,Петрозаводск,м
"Рябинин, Б. С.",Чудеса в решете,Рассказы,1979,100000,1,0,0,0,Москва,м
"Рязанова, Е. М.","Драться, так драться!",Повесть,1979,100000,0,0,1,0,Москва,ж
"Ряховский, Б. П.",Счастливый дом,Повесть,1979,100000,1,0,0,0,Москва,м
"Ряховский, Б. П.",Тополиная Роща,Рассказы,1980,75000,0,1,1,0,Москва,м
"Сабинина, Л. Н.",Родео Лиды Карякиной,Повести и рассказы,1980,75000,0,1,1,0,Москва,ж
"Савин, В. Ф.",Тропой снежного барса,Рассказы,1979,30000,0,1,1,0,Ставрополь,м
"Садырбаев, Д. ",Кнопка,рассказы,1979,12000,0,1,1,0,Мектеп,м
"Сальников, Ю. Ф.",Непутевая птица счастья,Повесть и рассказы,1981,12000,0,0,1,0,Алма-Ата,м
"Сапожников, В. К.",Мы идем к луне,Повесть,1980,150000,1,0,0,0,Москва,м
"Сартаков, С. В.",Горный ветер,Повесть,1979,100000,0,0,1,0,Москва,м
"Сахаров, А. Н.",Бамбино,Рассказы,1981,100000,0,1,0,0,Ленинград,м
"Северина, Г. И.",Легенда об учителе,Повесть,1979,75000,0,0,1,0,Москва,ж
"Северов, П. Ф.",Повесть о Рубене,Повесть и рассказы,1979,50000,0,1,0,0,Киев,м
"Седов, И. Ф.","Колхоз ""Ребячий""",Повесть,1981,15000,0,1,1,0,Саратов,м
"Селиневич, К. С.",Седой мальчик,Повесть,1981,50000,0,1,0,0,Алма-Ата,м
"Семенов, Г. В.","К зиме, минуя осень",Повесть,1979,75000,0,1,0,0,Москва,м
"Семенов-Спасский, Л. Г.",Пигвиненок Пиня,Повесть,1980,130000,1,0,0,0,Ленинград,м
"Семин, Л. П.",Где живет сорокопут?,Рассказы,1979,100000,1,0,0,0,Ленинград,м
"Сергеев, Л. А.",У моря,Рассказы,1980,150000,1,0,0,0,Москва,м
"Сергеев, П. С.",Илюшин родник,Повесть и рассказы,1981,50000,0,1,0,0,Волгоград,м
"Сергеев-Ценский, С. Н.",Аракуш,Рассказы,1981,750000,1,0,0,0,Москва,м
"Сергиенко, К. К.",Бородинское пробуждение,Повесть,1981,75000,0,0,1,0,Москва,м
"Сергиенко, К. К.","Увези нас, Пегас!",Повесть,1979,100000,0,1,0,0,Москва,м
"Силаев, Б. Д.",Хлопцы с Холодной горы,Повесть,1980,65000,0,1,0,0,Киев,м
"Сиснев, В. И.",Записки Виквикского клуба,Повесть,1980,75000,0,1,0,0,Москва,м
"Скурлатов, Г. С.",Им было семнадцать,Повесть,1979,70000,0,1,1,0,Волгоград,м
"Смирнов, В. А.",Новый мир построим!,Повесть,1980,75000,0,0,1,0,Москва,м
"Смирнов, В. В.",Встреча состоится завтра,Повесть,1980,50000,0,1,1,0,Саранск,м
"Смирнов, В. И.",Зина Портнова,Повесть,1980,100000,0,0,0,0,Москва,м
"Смирнов, В. И.",Ребята Скобского дворца,Повесть,1979,100000,0,1,0,0,Москва,м
"Соболев, Л. С.",Морская душа,Рассказы,1979,150000,0,0,0,0,Хабаровск,м
"Соболев, Л. С.",Морская душа,Рассказы,1980,100000,0,0,1,0,Москва,м
"Соколовская, Н. П.",Мой Вавилон,Повесть,1979,100000,0,1,0,0,Москва,ж
"Соколовский, А. А.",Неутомимые следопыты,Повесть,1980,100000,0,1,1,0,Москва,м
"Соловейчик, С. Л.","Ватага ""Семь ветров""",Повесть,1979,100000,0,1,1,0,Ленинград,м
"Соломеин, П. Д.",Павка-коммунист,Повесть,1979,200000,0,1,0,0,Свердловск,м
"Степанов, В. А.",Рота почетного караула,Повесть,1980,75000,0,0,1,0,Москва,м
"Степанова, С. Г. ",Седлать коней!,Повесть,1981,15000,0,1,1,0,Ярославль,ж
"Стрелков, П. А.",Море бывает разное,Рассказы,1979,15000,1,0,0,0,Петрозаводск,м
"Стрелкова, И. И.",Похищение из провинциального музея,Повести,1980,75000,0,1,1,0,Москва,ж
"Стрелкова, И. И.","Там, за морем, деревня…",Рассказы,1981,100000,0,0,1,0,Москва,ж
"Субботин, В. А.",Солдаты революции,Рассказы,1979,30000,0,1,0,0,Киев,м
"Субботин, В. Е.",И настал мир,Рассказы,1981,750000,0,1,0,0,Москва,м
"Сударушкин, Б. М.",Юность чекиста,Повесть,1979,65000,0,1,1,0,Ярославль,м
"Суслов, В. А.",Андресито,Повесть,1981,65000,0,1,0,0,Киев,м
"Твердов, Е. Г.",Северные дали,Рассказы,1979,15000,0,1,1,0,Архангельск,м
"Тендряков, В. Ф.",Весенние перевертыши,Повесть,1980,150000,0,0,0,0,Саранск,м
"Терехов, Н. Ф.",Про мальчишек и девчонок,Повести,1979,50000,1,1,0,0,Волгоград,м
"Товпеко, И. П.",О чем шумит калина,Повесть,1979,15000,0,1,1,0,Тула,м
"Толстой, А. Н.",Желтухин,Рассказы,1979,650000,1,0,0,0,Владивосток,м
"Тотыш, С. С.",Сын тайги,Рассказы,1980,50000,0,1,0,0,Кемерово,м
"Травкин, В. В.",Надёнка,Повесть,1980,115000,0,0,1,0,Ярославль,м
"Троепольский, Г. Н.",Белый Бим Черное Ухо,Повесть,1979,50000,0,1,1,0,Москва,м
"Троепольский, Г. Н.",Белый Бим Черное Ухо,Повесть,1979,500000,0,0,0,0,Москва,м
"Троепольский, Г. Н.",Белый Бим Черное Ухо,Повесть,1980,100000,0,1,1,0,Воронеж,м
"Тынянов, Ю. Н.",Подпоручик Киже,Рассказ,1981,150000,0,1,1,0,Иркутск,м
"Уварова, Л. З.",Как у меня появилась собака,Рассказ,1979,300000,1,0,0,0,Москва,ж
"Уварова, Л. З.","Облачно, с прояснениями",Рассказы,1981,75000,0,0,1,0,Москва,ж
"Ульянова-Елизарова, А. И.",Детям,Рассказы,1980,50000,0,1,0,0,Челябинск,ж
"Усов, М. В.",Веснянка,Рассказы,1980,20000,1,0,0,0,Ставрополь,м
"Успенский, Л. В.",Павлик-фанфарист,Рассказ,1981,500000,1,0,0,0,Ленинград,м
"Устинов, В. А.",Когда цветет сирень,Повесть,1979,30000,0,0,0,0,Ташкент,м
"Устюгов, А. М.",В бобровом краю,Рассказы и повесть,1980,40000,0,1,0,0,Горький,м
"Ушаков, А. Г.",Чуден свет,Рассказы,1979,50000,0,1,1,0,Алма-Ата,м
"Фазин, З. И.",Знак вопроса,Повесть,1981,100000,0,1,1,0,Москва,м
"Федорков, Н. П.",Федькины рассказы,Повесть,1979,50000,1,0,0,0,Киев,м
"Федоров, Г. Б.",Лесные пересуды,Рассказы,1981,75000,0,1,1,0,Москва,м
"Федоров, Н. Т.",Богиня победы,Рассказы и повесть,1981,100000,1,0,0,0,Ленинград,м
"Фигнер, В. Н.",В борьбе,Повесть,1980,100000,0,1,1,0,Ленинград,м
"Филиппович, А. С.","Честное слово, я - мальчишка!",Повесть,1981,30000,0,1,0,0,Свердловск,м
"Фингарет, С. И.",Богат и славен город Москва,Повесть,1980,150000,1,0,0,0,Ленинград,м
"Фомин, Л. А.",Последний спор,Рассказ,1979,300000,1,0,0,0,Москва,м
"Фоминцева, Л. А.",Сунгирская лошадка,Повесть,1980,115000,1,1,0,0,Ярославль,ж
"Фрейберг, Е. Н.",Корабли атакуют с полей,Рассказы,1981,150000,1,0,0,0,Ленинград,м
"Фролов, В. Г.",В двух шагах от войны,Повесть,1981,100000,0,1,1,0,Ленинград,м
"Фролова, М. Ф.","Ау, мама!..",Рассказы и повесть,1979,50000,0,0,0,0,Днепропетровск,ж
"Фролова, М. Ф.",Гвардейскоя шапочка,Повести и рассказы,1981,50000,1,0,0,0,Киев,ж
"Фролова, М. Ф.",Над Тавдой-рекой,Повесть,1980,65000,0,1,0,0,Киев,ж
"Фролова, М. Ф.",Современная девочка,Повесть,1980,100000,0,0,1,0,Москва,ж
"Фурманов, Д. А.",Мятеж,Роман,1979,200000,0,0,1,0,Мектеп,м
"Фурманов, Д. А.",Чапаев,Повесть,1981,300000,0,1,0,0,Киев,м
"Фурманов, Д. А.",Чапаев,Роман,1981,150000,0,0,0,0,Москва,м
"Хазанович, Ю. Я.",Донесение в штаб,Рассказы,1979,100000,0,1,0,0,Свердловск,м
"Харитонов, А. И.",Ловушка для беглецов,Повесть,1981,75000,0,1,0,0,Москва,м
"Харчиков, А. Т.",Горящие барабаны,Повесть,1980,50000,0,1,0,0,Тула,м
"Ходза, Н. А.",Путешествие без карты,Рассказы,1980,150000,1,0,0,0,Ленинград,м
"Хубулашвили, В. В.",Приключения Томы-Сойера Жильцовой,Повесть,1979,60000,0,1,0,0,Ташкент,м
"Цуприк, Н. В.",Не надо собаку,Повести и рассказы,1980,30000,1,1,0,0,Новосибирск,м
"Чаплина, В. В.",Лесная кормушка,Рассказы,1981,200000,1,0,0,0,Хабаровск,ж
"Чаплина, В. В.",Наш воробушек Пик,Рассказы,1980,300000,1,0,0,0,Петрозаводск,ж
"Чарушин, Е. И.",Томкины сны,Рассказы,1979,15000000,1,0,0,0,Москва,м
"Чернов, В. М.",След Царевой тропы,"Роман, повесть",1979,30000,0,1,1,0,Воронеж,м
"Чернов, Ю. В.",Кому поют жаворонки,Рассказы,1979,30000,0,1,0,0,Новосибирск,м
"Черноголовина, Г. В.",Курлышка,Повесть,1980,100000,1,0,0,0,Москва,ж
"Чиков, В. М.",Сотвори себя,Повесть,1981,30000,0,1,1,0,Тула,м
"Чичков, В. М.",Эти непослушные сыновья,Повесть,1979,100000,0,0,1,0,Москва,м
"Чкалова, О. Э.",Жизнь Валерия Чкалова,Рассказы,1979,75000,0,1,0,0,Москва,ж
"Чудакова, В. В.",Как я боялась генералов,Повесть и рассказы,1980,75000,0,1,1,0,Ленинград,ж
"Чуковский, Н. К.",Балтийское небо,Роман,1980,100000,0,1,1,0,Москва,м
"Шаповалов, В. М. ",Зачарованный бор,Повесть,1979,15000,0,1,0,0,Москва,м
"Шаповалов, В. М. ",Старый букварь,Повесть,1980,150000,1,0,0,0,Москва,м
"Шеманаев, П. И. ",Ключик,Рассказы,1979,150000,1,0,0,0,Москва,м
"Ширяева, Г. Д.",Утренний иней,Роман,1981,30000,0,0,1,0,Саратов,ж
"Шифрина, Ю. Я.",Прошлое идет рядом,Повести и рассказы,1981,50000,0,0,1,0,Воронеж,ж
"Шишкан, К. Б.",Колесо над пропастью,Повесть,1980,100000,0,1,1,0,Москва,м
"Шолохов, М. А.",Нахаленок,Рассказ,1979,250000,1,0,0,0,Ленинград,м
"Шолохов, М. А.",Нахаленок,Рассказ,1981,600000,1,0,0,0,Москва,м
"Шолохов, М. А.",Судьба человека,Рассказ,1979,1000000,0,1,1,0,Москва,м
"Шолохов, М. А.",Судьба человека,Рассказ,1980,25000,0,0,1,0,Яркутск,м
"Шолохов, М. А.",Судьба человека,Рассказ,1981,600000,0,0,0,0,Москва,м
"Шолохов, М. А.",Судьба человека,Рассказ,1981,100000,0,0,0,0,Москва,м
"Шолохов, М. А.",Судьба человека,Рассказ,1979,110000,0,0,0,0,Сыктывкар,м
"Шолохов, М. А.",Федотка,Роман,1979,27000000,0,0,0,0,Москва,м
"Шолохов, М. А.",Федотка,Роман,1980,300000,1,0,0,0,Москва,м
"Шолохов, М. А.",Федотка,Роман,1980,500000,1,0,0,0,Москва,м
"Шолохов, М. А.",Федотка,Роман,1980,500000,1,0,0,0,Ростов на Дону,м
"Юдин, Е. М.",Юные бойцы революции,Рассказы,1979,450000,1,0,0,0,Москва,м
"Яковлев, Ю. Я. ",А Воробьев стекло не выбивал,Рассказы,1979,100000,1,0,0,0,Москва,м
"Яковлев, Ю. Я. ",Баваклава,Рассказ,1981,750000,1,0,0,0,Москва,м
"Яковлев, Ю. Я. ",Жить нам суждено,Повести и рассказы,1979,200000,0,0,1,0,Москва,м
"Яковлев, Ю. Я. ",Тайна Фенимора,Повесть,1980,300000,1,0,0,0,Москва,м
"Якунин, М. П.",Санташ - считанный камень,Рассказы,1979,5000,0,0,1,0,Мектеп,м
"Якунин, М. П.",Сон про далекий Енисей,Повесть,1981,12000,0,1,1,0,Мектеп,м
"Яссон, Ю. Б.",Путешествие Генки Соболева в страну новых самолетов,Повесть,1980,15000,1,0,0,0,Казань,м
"Ячменева, Е. С.",Зеленый двор маминого детства,Повесть,1981,100000,1,0,0,0,Иркутск,ж
"Яшин, А. Я.",Сладкий остров,Рассказы,1980,150000,1,1,0,0,Москва,м
